TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DT,Lithology,Well
565.23,372.269,12.757,0.1269,0.0408,0.8888,6.837,55.0326,2.5856,-0.0024,27.0714,10.4763,4.5625,70.7264,CALCILUTITO,3_BRSA_778_SE
565.24,425.6124,13.5512,0.1289,0.041,0.8788,6.9048,55.2743,2.5854,-0.0025,27.366,10.5471,4.5548,70.5843,CALCILUTITO,3_BRSA_778_SE
565.25,458.1494,14.2106,0.1298,0.0408,0.872,6.9766,55.516,2.5853,-0.0025,27.6606,10.6178,4.5472,70.4422,CALCILUTITO,3_BRSA_778_SE
565.26,475.6087,14.6312,0.1289,0.0418,0.8692,6.9029,55.7578,2.5852,-0.0025,27.9551,10.6886,4.5396,70.3001,CALCILUTITO,3_BRSA_778_SE
565.27,468.6466,14.3433,0.1326,0.0416,0.8712,6.8965,55.9995,2.585,-0.0026,28.2497,10.7594,4.5319,70.158,CALCILUTITO,3_BRSA_778_SE
565.28,432.863,13.7958,0.1327,0.0417,0.8769,6.8252,56.2412,2.5849,-0.0026,28.5443,10.8302,4.5243,70.016,CALCILUTITO,3_BRSA_778_SE
565.29,372.8908,12.962,0.1286,0.0407,0.8809,6.8319,56.483,2.5847,-0.0027,28.8388,10.9009,4.5166,69.8739,CALCILUTITO,3_BRSA_778_SE
565.3,304.2684,11.674,0.1359,0.0403,0.8889,6.7778,56.7247,2.5846,-0.0027,29.1334,10.9717,4.509,69.7318,CALCILUTITO,3_BRSA_778_SE
565.31,263.203,10.8454,0.1368,0.0393,0.8874,6.8022,56.8351,2.5843,-0.0027,29.0367,11.0401,4.5051,69.7461,CALCILUTITO,3_BRSA_778_SE
565.32,249.2874,10.6633,0.1387,0.0374,0.8773,6.8864,56.9454,2.5839,-0.0027,28.9399,11.1085,4.5012,69.7604,CALCILUTITO,3_BRSA_778_SE
565.33,244.7174,10.7142,0.1419,0.0373,0.854,6.9231,57.0558,2.5835,-0.0028,28.8432,11.1769,4.4972,69.7748,CALCILUTITO,3_BRSA_778_SE
565.34,243.1804,10.6994,0.1455,0.0387,0.8405,6.8578,57.1662,2.5832,-0.0028,28.7465,11.2453,4.4933,69.7891,CALCILUTITO,3_BRSA_778_SE
565.35,257.7496,10.8876,0.1499,0.042,0.839,6.7797,57.2766,2.5828,-0.0028,28.6497,11.3137,4.4894,69.8034,CALCILUTITO,3_BRSA_778_SE
565.36,252.1372,10.6494,0.1572,0.0459,0.8522,6.6858,57.3869,2.5825,-0.0028,28.553,11.3821,4.4855,69.8177,CALCILUTITO,3_BRSA_778_SE
565.37,239.2421,10.4052,0.1635,0.0499,0.865,6.5934,57.4973,2.5821,-0.0028,28.4563,11.4505,4.4816,69.832,CALCILUTITO,3_BRSA_778_SE
565.38,231.2613,10.3015,0.1642,0.0518,0.8785,6.5748,57.6077,2.5818,-0.0029,28.3596,11.5189,4.4776,69.8464,CALCILUTITO,3_BRSA_778_SE
565.39,230.5754,10.3127,0.1604,0.0518,0.8878,6.6184,57.718,2.5814,-0.0029,28.2628,11.5873,4.4737,69.8607,CALCILUTITO,3_BRSA_778_SE
565.4,256.4632,10.8127,0.1554,0.0484,0.8928,6.7474,57.8284,2.5811,-0.0029,28.1661,11.6557,4.4698,69.875,CALCILUTITO,3_BRSA_778_SE
565.41,274.8465,11.3801,0.1437,0.0446,0.8994,6.7806,57.9283,2.581,-0.0028,28.0155,11.6934,4.4674,69.9414,CALCILUTITO,3_BRSA_778_SE
565.42,293.4194,11.9191,0.1285,0.0402,0.894,6.8846,58.0282,2.581,-0.0027,27.8649,11.7311,4.4649,70.0078,CALCILUTITO,3_BRSA_778_SE
565.43,292.6748,12.0558,0.1142,0.0373,0.8918,6.9195,58.128,2.5809,-0.0026,27.7142,11.7688,4.4625,70.0742,CALCILUTITO,3_BRSA_778_SE
565.44,306.1716,12.469,0.1057,0.0342,0.8861,7.03,58.2279,2.5809,-0.0025,27.5636,11.8065,4.46,70.1406,CALCILUTITO,3_BRSA_778_SE
565.45,309.2563,12.7062,0.1046,0.033,0.8858,7.0703,58.3278,2.5808,-0.0024,27.413,11.8442,4.4575,70.207,CALCILUTITO,3_BRSA_778_SE
565.46,302.8435,12.7051,0.1046,0.0328,0.8781,7.097,58.4277,2.5807,-0.0024,27.2624,11.8818,4.4551,70.2734,CALCILUTITO,3_BRSA_778_SE
565.47,307.2435,12.7712,0.1058,0.0326,0.8774,7.1253,58.5276,2.5807,-0.0023,27.1118,11.9195,4.4526,70.3398,CALCILUTITO,3_BRSA_778_SE
565.48,335.3182,13.3214,0.1076,0.032,0.8756,7.1598,58.6274,2.5806,-0.0022,26.9611,11.9572,4.4502,70.4062,CALCILUTITO,3_BRSA_778_SE
565.49,360.8906,13.8628,0.1078,0.0331,0.8739,7.115,58.7273,2.5806,-0.0021,26.8105,11.9949,4.4477,70.4726,CALCILUTITO,3_BRSA_778_SE
565.5,377.2033,14.195,0.1034,0.035,0.8684,7.0087,58.8272,2.5805,-0.002,26.6599,12.0326,4.4453,70.539,CALCILUTITO,3_BRSA_778_SE
565.51,407.812,14.6128,0.101,0.0346,0.8583,7.0784,58.7698,2.5807,-0.0016,26.3457,12.0364,4.4456,70.6792,CALCILUTITO,3_BRSA_778_SE
565.52,417.6844,14.6048,0.1063,0.0356,0.8542,6.9988,58.7123,2.5809,-0.0012,26.0315,12.0403,4.4458,70.8194,CALCILUTITO,3_BRSA_778_SE
565.53,410.3218,14.458,0.1068,0.0349,0.862,7.0871,58.6549,2.581,-0.0007,25.7174,12.0441,4.4461,70.9596,CALCILUTITO,3_BRSA_778_SE
565.54,382.6412,13.887,0.1095,0.0354,0.8784,7.0538,58.5975,2.5812,-0.0003,25.4032,12.048,4.4463,71.0998,CALCILUTITO,3_BRSA_778_SE
565.55,390.5006,13.9703,0.1104,0.0344,0.8809,7.1428,58.5401,2.5814,0.0001,25.089,12.0518,4.4466,71.2399,CALCILUTITO,3_BRSA_778_SE
565.56,398.5228,14.14,0.1079,0.0348,0.8838,7.1147,58.4826,2.5816,0.0005,24.7748,12.0557,4.4469,71.3801,CALCILUTITO,3_BRSA_778_SE
565.57,419.9016,14.8212,0.0988,0.0358,0.8834,7.1002,58.4252,2.5818,0.0009,24.4606,12.0596,4.4471,71.5203,CALCILUTITO,3_BRSA_778_SE
565.58,447.786,15.3766,0.0953,0.0364,0.8822,7.0841,58.3678,2.5819,0.0014,24.1465,12.0634,4.4474,71.6605,CALCILUTITO,3_BRSA_778_SE
565.59,510.3632,16.4504,0.0954,0.0372,0.8732,7.1329,58.3103,2.5821,0.0018,23.8323,12.0673,4.4476,71.8007,CALCILUTITO,3_BRSA_778_SE
565.6,562.1921,17.3036,0.095,0.0404,0.8703,6.992,58.2529,2.5823,0.0022,23.5181,12.0711,4.4479,71.9409,CALCILUTITO,3_BRSA_778_SE
565.61,576.563,17.495,0.094,0.0432,0.8782,6.9019,58.2459,2.5823,0.0024,23.4005,12.0732,4.4505,71.9753,CALCILUTITO,3_BRSA_778_SE
565.62,557.7951,16.9308,0.1026,0.0429,0.8874,6.9596,58.2389,2.5824,0.0026,23.2828,12.0753,4.453,72.0096,CALCILUTITO,3_BRSA_778_SE
565.63,511.4324,16.0683,0.1048,0.0422,0.8961,6.9764,58.2319,2.5824,0.0028,23.1652,12.0775,4.4556,72.044,CALCILUTITO,3_BRSA_778_SE
565.64,463.5155,15.3278,0.1022,0.0398,0.9002,7.0266,58.2249,2.5824,0.003,23.0475,12.0796,4.4581,72.0783,CALCILUTITO,3_BRSA_778_SE
565.65,395.7906,14.2766,0.0989,0.0368,0.9046,7.0766,58.218,2.5824,0.0032,22.9299,12.0817,4.4607,72.1127,CALCILUTITO,3_BRSA_778_SE
565.66,326.8508,13.0596,0.1035,0.035,0.9068,7.0898,58.211,2.5825,0.0034,22.8123,12.0838,4.4633,72.1471,CALCILUTITO,3_BRSA_778_SE
565.67,264.0139,11.9143,0.1086,0.036,0.9036,6.98,58.204,2.5825,0.0036,22.6946,12.0859,4.4658,72.1814,CALCILUTITO,3_BRSA_778_SE
565.68,242.5587,11.5492,0.1096,0.0364,0.895,6.9529,58.197,2.5825,0.0038,22.577,12.0881,4.4684,72.2158,CALCILUTITO,3_BRSA_778_SE
565.69,248.7474,11.6697,0.1102,0.0377,0.8792,6.8858,58.19,2.5826,0.004,22.4593,12.0902,4.4709,72.2501,CALCILUTITO,3_BRSA_778_SE
565.7,291.8885,12.333,0.1092,0.0366,0.8644,6.9676,58.183,2.5826,0.0042,22.3417,12.0923,4.4735,72.2845,CALCILUTITO,3_BRSA_778_SE
565.71,318.7704,12.6773,0.1106,0.0359,0.854,6.9999,58.1995,2.5829,0.0044,22.2572,12.1121,4.4768,72.309,CALCILUTITO,3_BRSA_778_SE
565.72,331.417,13.0375,0.1058,0.0346,0.8474,7.0704,58.216,2.5832,0.0047,22.1727,12.1319,4.4802,72.3334,CALCILUTITO,3_BRSA_778_SE
565.73,351.7224,13.4566,0.0992,0.0349,0.8482,7.0368,58.2324,2.5835,0.0049,22.0882,12.1518,4.4835,72.3579,CALCILUTITO,3_BRSA_778_SE
565.74,377.14,13.8472,0.0956,0.0344,0.8476,7.0795,58.2489,2.5838,0.0051,22.0037,12.1716,4.4869,72.3824,CALCILUTITO,3_BRSA_778_SE
565.75,374.8906,13.6498,0.0999,0.0344,0.8515,7.0854,58.2654,2.584,0.0054,21.9192,12.1914,4.4902,72.4068,CALCILUTITO,3_BRSA_778_SE
565.76,378.7626,13.5324,0.1054,0.0349,0.853,7.0451,58.2819,2.5843,0.0056,21.8347,12.2112,4.4936,72.4313,CALCILUTITO,3_BRSA_778_SE
565.77,391.1231,13.6215,0.1067,0.0356,0.8575,7.0562,58.2984,2.5846,0.0058,21.7502,12.231,4.497,72.4558,CALCILUTITO,3_BRSA_778_SE
565.78,371.7997,13.2286,0.1132,0.0375,0.8632,7.0234,58.3148,2.5849,0.006,21.6657,12.2509,4.5003,72.4803,CALCILUTITO,3_BRSA_778_SE
565.79,358.5784,12.9032,0.1239,0.0387,0.8588,6.9601,58.3313,2.5852,0.0063,21.5812,12.2707,4.5036,72.5047,CALCILUTITO,3_BRSA_778_SE
565.8,336.5946,12.4708,0.1296,0.0389,0.851,6.9217,58.3478,2.5855,0.0065,21.4967,12.2905,4.507,72.5292,CALCILUTITO,3_BRSA_778_SE
565.81,287.6368,11.7136,0.127,0.0389,0.8438,6.9312,58.582,2.5856,0.0066,21.4303,12.3322,4.5106,72.5365,CALCILUTITO,3_BRSA_778_SE
565.82,229.8885,10.8707,0.1283,0.0391,0.8508,6.8754,58.8163,2.5857,0.0067,21.364,12.3739,4.5143,72.5439,CALCILUTITO,3_BRSA_778_SE
565.83,220.2597,10.6686,0.1274,0.0373,0.8308,6.917,59.0505,2.5857,0.0068,21.2976,12.4155,4.5179,72.5513,CALCILUTITO,3_BRSA_778_SE
565.84,214.5683,10.5162,0.128,0.0374,0.8314,6.8858,59.2847,2.5858,0.0069,21.2312,12.4572,4.5215,72.5586,CALCILUTITO,3_BRSA_778_SE
565.85,193.2547,10.1514,0.1269,0.0377,0.835,6.8636,59.519,2.5859,0.007,21.1648,12.4989,4.5252,72.566,CALCILUTITO,3_BRSA_778_SE
565.86,194.3168,10.0614,0.1272,0.0387,0.8294,6.8263,59.7532,2.586,0.007,21.0985,12.5406,4.5288,72.5733,CALCILUTITO,3_BRSA_778_SE
565.87,195.7412,10.0428,0.1304,0.0397,0.8301,6.7663,59.9874,2.5861,0.0071,21.0321,12.5823,4.5324,72.5807,CALCILUTITO,3_BRSA_778_SE
565.88,200.6087,10.1258,0.132,0.0403,0.8306,6.753,60.2216,2.5861,0.0072,20.9657,12.6239,4.536,72.588,CALCILUTITO,3_BRSA_778_SE
565.89,199.8454,10.0582,0.1369,0.0409,0.8337,6.7288,60.4559,2.5862,0.0073,20.8994,12.6656,4.5397,72.5954,CALCILUTITO,3_BRSA_778_SE
565.9,207.6928,10.1748,0.1347,0.0398,0.8347,6.7818,60.6901,2.5863,0.0074,20.833,12.7073,4.5433,72.6027,CALCILUTITO,3_BRSA_778_SE
565.91,220.125,10.3666,0.14,0.0406,0.8464,6.7212,61.2082,2.5866,0.0075,20.7299,12.7088,4.5506,72.5808,CALCILUTITO,3_BRSA_778_SE
565.92,223.9546,10.5164,0.1403,0.0408,0.8488,6.733,61.7262,2.5869,0.0077,20.6267,12.7103,4.5578,72.5589,CALCILUTITO,3_BRSA_778_SE
565.93,223.3826,10.5329,0.1368,0.0415,0.853,6.6588,62.2443,2.5872,0.0078,20.5236,12.7117,4.5651,72.5371,CALCILUTITO,3_BRSA_778_SE
565.94,231.2163,10.7033,0.1268,0.04,0.8598,6.7184,62.7624,2.5875,0.008,20.4204,12.7132,4.5724,72.5152,CALCILUTITO,3_BRSA_778_SE
565.95,236.0836,10.9735,0.119,0.0398,0.8747,6.7324,63.2805,2.5879,0.0081,20.3173,12.7147,4.5797,72.4933,CALCILUTITO,3_BRSA_778_SE
565.96,225.9429,10.9159,0.1146,0.0369,0.8777,6.8768,63.7985,2.5882,0.0082,20.2142,12.7162,4.5869,72.4714,CALCILUTITO,3_BRSA_778_SE
565.97,223.6892,11.0076,0.1098,0.0354,0.8766,6.942,64.3166,2.5885,0.0084,20.111,12.7177,4.5942,72.4495,CALCILUTITO,3_BRSA_778_SE
565.98,239.8673,11.33,0.1066,0.0338,0.8725,7.0461,64.8347,2.5888,0.0085,20.0079,12.7191,4.6015,72.4277,CALCILUTITO,3_BRSA_778_SE
565.99,265.5585,11.9902,0.0989,0.0336,0.8674,7.0444,65.3527,2.5891,0.0087,19.9047,12.7206,4.6087,72.4058,CALCILUTITO,3_BRSA_778_SE
566.0,302.5603,12.6649,0.0975,0.0323,0.8658,7.141,65.8708,2.5894,0.0088,19.8016,12.7221,4.616,72.3839,CALCILUTITO,3_BRSA_778_SE
566.01,365.1311,13.6756,0.0918,0.0315,0.8706,7.2125,65.7889,2.5897,0.009,19.7525,12.7188,4.6194,72.3965,CALCILUTITO,3_BRSA_778_SE
566.02,463.7152,15.1487,0.0844,0.0328,0.8698,7.2136,65.707,2.59,0.0091,19.7033,12.7155,4.6228,72.4091,CALCILUTITO,3_BRSA_778_SE
566.03,525.3979,16.0484,0.0804,0.0346,0.8748,7.2572,65.6251,2.5903,0.0093,19.6542,12.7121,4.6261,72.4216,CALCILUTITO,3_BRSA_778_SE
566.04,561.212,16.5651,0.0894,0.0382,0.8834,7.2184,65.5432,2.5906,0.0094,19.6051,12.7088,4.6295,72.4342,CALCILUTITO,3_BRSA_778_SE
566.05,588.2021,16.8938,0.0973,0.0411,0.889,7.1115,65.4613,2.5909,0.0096,19.556,12.7055,4.6329,72.4468,CALCILUTITO,3_BRSA_778_SE
566.06,605.5532,17.0397,0.0998,0.0417,0.891,6.9983,65.3793,2.5912,0.0098,19.5068,12.7022,4.6363,72.4594,CALCILUTITO,3_BRSA_778_SE
566.07,550.0566,16.286,0.1088,0.0402,0.902,6.9982,65.2974,2.5915,0.0099,19.4577,12.6989,4.6397,72.472,CALCILUTITO,3_BRSA_778_SE
566.08,503.0726,15.5683,0.1175,0.0408,0.9116,6.9148,65.2155,2.5918,0.0101,19.4086,12.6955,4.643,72.4845,CALCILUTITO,3_BRSA_778_SE
566.09,482.5455,15.0954,0.117,0.0402,0.9167,6.9108,65.1336,2.5921,0.0102,19.3594,12.6922,4.6464,72.4971,CALCILUTITO,3_BRSA_778_SE
566.1,454.5265,14.5228,0.1179,0.0383,0.9216,6.972,65.0517,2.5924,0.0104,19.3103,12.6889,4.6498,72.5097,CALCILUTITO,3_BRSA_778_SE
566.11,438.9833,14.2958,0.1179,0.0388,0.9247,6.9957,64.8065,2.5927,0.0106,19.2452,12.7097,4.6529,72.5485,CALCILUTITO,3_BRSA_778_SE
566.12,434.6178,14.315,0.1146,0.0407,0.9241,6.9758,64.5613,2.5929,0.0108,19.1801,12.7305,4.656,72.5873,CALCILUTITO,3_BRSA_778_SE
566.13,467.7752,15.0352,0.1048,0.0421,0.9154,6.9485,64.3161,2.5932,0.0111,19.1149,12.7514,4.6591,72.6261,CALCILUTITO,3_BRSA_778_SE
566.14,457.6786,15.1386,0.1003,0.0413,0.9136,7.0146,64.0709,2.5935,0.0113,19.0498,12.7722,4.6622,72.6649,CALCILUTITO,3_BRSA_778_SE
566.15,467.2262,15.3938,0.0988,0.0418,0.9098,7.0266,63.8257,2.5937,0.0115,18.9847,12.793,4.6652,72.7037,CALCILUTITO,3_BRSA_778_SE
566.16,471.0409,15.4524,0.0988,0.0411,0.9073,7.0668,63.5804,2.594,0.0117,18.9196,12.8138,4.6683,72.7425,CALCILUTITO,3_BRSA_778_SE
566.17,453.1194,15.209,0.0959,0.0407,0.9086,7.0051,63.3352,2.5943,0.0119,18.8545,12.8346,4.6714,72.7813,CALCILUTITO,3_BRSA_778_SE
566.18,418.9845,14.5824,0.096,0.0398,0.9146,6.9978,63.09,2.5946,0.0122,18.7893,12.8555,4.6745,72.8201,CALCILUTITO,3_BRSA_778_SE
566.19,387.6232,13.92,0.0997,0.0402,0.9204,6.9622,62.8448,2.5948,0.0124,18.7242,12.8763,4.6776,72.8589,CALCILUTITO,3_BRSA_778_SE
566.2,368.6663,13.521,0.1042,0.041,0.9257,6.9018,62.5996,2.5951,0.0126,18.6591,12.8971,4.6807,72.8977,CALCILUTITO,3_BRSA_778_SE
566.21,361.8251,13.3399,0.1023,0.0406,0.9273,6.9364,62.5325,2.5956,0.0133,18.4204,12.9477,4.6823,73.1826,CALCILUTITO,3_BRSA_778_SE
566.22,381.2887,13.4728,0.1024,0.0398,0.9241,6.9826,62.4654,2.596,0.014,18.1816,12.9982,4.684,73.4675,CALCILUTITO,3_BRSA_778_SE
566.23,408.5656,13.7757,0.1048,0.0395,0.9196,6.9644,62.3983,2.5965,0.0147,17.9429,13.0488,4.6856,73.7524,CALCILUTITO,3_BRSA_778_SE
566.24,427.3124,14.016,0.1062,0.0402,0.9176,6.8675,62.3312,2.5969,0.0154,17.7042,13.0994,4.6873,74.0373,CALCILUTITO,3_BRSA_778_SE
566.25,442.3607,14.2616,0.1036,0.0394,0.9156,6.9139,62.2642,2.5974,0.0162,17.4654,13.15,4.689,74.3222,CALCILUTITO,3_BRSA_778_SE
566.26,469.474,14.8376,0.0944,0.0398,0.9095,6.9178,62.1971,2.5979,0.0169,17.2267,13.2005,4.6906,74.6071,CALCILUTITO,3_BRSA_778_SE
566.27,474.3934,15.0987,0.0945,0.04,0.9085,6.9636,62.13,2.5983,0.0176,16.988,13.2511,4.6922,74.892,CALCILUTITO,3_BRSA_778_SE
566.28,455.3897,15.089,0.0973,0.0395,0.9122,7.0172,62.0629,2.5988,0.0183,16.7493,13.3017,4.6939,75.1769,CALCILUTITO,3_BRSA_778_SE
566.29,428.142,14.7264,0.0992,0.0378,0.917,7.1382,61.9958,2.5992,0.019,16.5105,13.3522,4.6956,75.4618,CALCILUTITO,3_BRSA_778_SE
566.3,410.9989,14.5452,0.0969,0.0378,0.9167,7.053,61.9287,2.5997,0.0197,16.2718,13.4028,4.6972,75.7467,CALCILUTITO,3_BRSA_778_SE
566.31,389.624,14.1996,0.1,0.038,0.9154,6.9856,62.7907,2.5995,0.0201,16.0534,13.515,4.695,76.0126,CALCILUTITO,3_BRSA_778_SE
566.32,359.8058,13.5386,0.1069,0.0387,0.9164,6.9098,63.6527,2.5992,0.0206,15.835,13.6272,4.6927,76.2784,CALCILUTITO,3_BRSA_778_SE
566.33,339.2371,13.074,0.1082,0.038,0.9121,6.9244,64.5147,2.599,0.021,15.6165,13.7394,4.6905,76.5443,CALCILUTITO,3_BRSA_778_SE
566.34,327.5416,12.8289,0.1082,0.0372,0.9027,6.9202,65.3767,2.5988,0.0214,15.3981,13.8516,4.6883,76.8101,CALCILUTITO,3_BRSA_778_SE
566.35,316.4883,12.434,0.1127,0.0362,0.9,6.9952,66.2387,2.5985,0.0219,15.1797,13.9639,4.686,77.076,CALCILUTITO,3_BRSA_778_SE
566.36,305.1338,12.1288,0.1172,0.0353,0.8996,7.0234,67.1007,2.5983,0.0223,14.9613,14.0761,4.6838,77.3419,CALCILUTITO,3_BRSA_778_SE
566.37,293.703,11.9388,0.1186,0.0342,0.9018,7.0705,67.9627,2.5981,0.0227,14.7429,14.1883,4.6816,77.6077,CALCILUTITO,3_BRSA_778_SE
566.38,261.081,11.5118,0.1156,0.0327,0.9122,7.1328,68.8247,2.5979,0.0231,14.5244,14.3005,4.6794,77.8736,CALCILUTITO,3_BRSA_778_SE
566.39,239.1784,10.9436,0.1159,0.0328,0.9162,7.09,69.6867,2.5976,0.0236,14.306,14.4127,4.6771,78.1394,CALCILUTITO,3_BRSA_778_SE
566.4,216.7012,10.4778,0.1171,0.0322,0.9205,7.1026,70.5487,2.5974,0.024,14.0876,14.5249,4.6749,78.4053,CALCILUTITO,3_BRSA_778_SE
566.41,204.24,10.2446,0.1168,0.032,0.9208,7.1188,72.2248,2.5966,0.0244,13.8618,14.7099,4.669,78.7282,CALCILUTITO,3_BRSA_778_SE
566.42,199.423,10.2134,0.1166,0.032,0.9201,7.1308,73.9008,2.5957,0.0247,13.6361,14.8949,4.6631,79.0511,CALCILUTITO,3_BRSA_778_SE
566.43,209.4498,10.2944,0.121,0.0334,0.9148,7.0912,75.5769,2.5949,0.0251,13.4103,15.0799,4.6572,79.3741,CALCILUTITO,3_BRSA_778_SE
566.44,225.4868,10.6252,0.119,0.0328,0.9106,7.1575,77.253,2.594,0.0255,13.1845,15.2649,4.6513,79.697,CALCILUTITO,3_BRSA_778_SE
566.45,237.5542,10.937,0.1184,0.0332,0.9105,7.183,78.9291,2.5932,0.0259,12.9587,15.4499,4.6454,80.0199,CALCILUTITO,3_BRSA_778_SE
566.46,248.3586,11.2823,0.1158,0.0338,0.911,7.1798,80.6051,2.5924,0.0262,12.733,15.6349,4.6395,80.3428,CALCILUTITO,3_BRSA_778_SE
566.47,244.0302,11.1964,0.113,0.0334,0.9152,7.2014,82.2812,2.5915,0.0266,12.5072,15.8199,4.6336,80.6657,CALCILUTITO,3_BRSA_778_SE
566.48,235.9346,11.0224,0.1064,0.0335,0.9206,7.1778,83.9573,2.5907,0.027,12.2814,16.0049,4.6277,80.9887,CALCILUTITO,3_BRSA_778_SE
566.49,217.934,10.6942,0.1026,0.0328,0.9269,7.2041,85.6333,2.5898,0.0273,12.0557,16.1899,4.6218,81.3116,CALCILUTITO,3_BRSA_778_SE
566.5,202.5438,10.442,0.1044,0.0329,0.9324,7.1772,87.3094,2.589,0.0277,11.8299,16.3749,4.6159,81.6345,CALCILUTITO,3_BRSA_778_SE
566.51,201.7022,10.4879,0.1001,0.0316,0.9313,7.246,91.9496,2.5854,0.0283,11.4324,16.8664,4.5965,82.4532,CALCILUTITO,3_BRSA_778_SE
566.52,209.2853,10.7914,0.0975,0.0316,0.927,7.2666,96.5897,2.5817,0.0289,11.0348,17.358,4.5771,83.272,CALCILUTITO,3_BRSA_778_SE
566.53,213.4605,11.079,0.0915,0.0304,0.9194,7.3401,101.2299,2.5781,0.0295,10.6373,17.8495,4.5577,84.0907,CALCILUTITO,3_BRSA_778_SE
566.54,209.796,11.1647,0.0899,0.0311,0.914,7.2495,105.87,2.5745,0.0301,10.2397,18.3411,4.5383,84.9094,CALCILUTITO,3_BRSA_778_SE
566.55,213.7531,11.3072,0.0879,0.0325,0.9076,7.174,110.5102,2.5709,0.0307,9.8422,18.8326,4.519,85.7281,FOLHELHO,3_BRSA_778_SE
566.56,219.346,11.501,0.084,0.0332,0.8982,7.1252,115.1504,2.5672,0.0314,9.4447,19.3241,4.4996,86.5469,FOLHELHO,3_BRSA_778_SE
566.57,218.4237,11.4685,0.089,0.0337,0.8909,7.0959,119.7905,2.5636,0.032,9.0471,19.8157,4.4802,87.3656,FOLHELHO,3_BRSA_778_SE
566.58,211.7828,11.2164,0.0932,0.0342,0.8942,7.0623,124.4307,2.56,0.0326,8.6496,20.3072,4.4608,88.1843,FOLHELHO,3_BRSA_778_SE
566.59,218.7453,11.2278,0.0987,0.0338,0.8997,7.1011,129.0708,2.5563,0.0332,8.252,20.7988,4.4414,89.0031,FOLHELHO,3_BRSA_778_SE
566.6,222.096,11.2768,0.0997,0.0314,0.902,7.264,133.711,2.5527,0.0338,7.8545,21.2903,4.422,89.8218,FOLHELHO,3_BRSA_778_SE
566.61,221.4685,11.3022,0.1008,0.0311,0.905,7.2884,135.4155,2.5502,0.0339,7.7331,21.6207,4.4113,90.214,FOLHELHO,3_BRSA_778_SE
566.62,216.5078,11.103,0.1049,0.0321,0.911,7.2118,137.1201,2.5477,0.0339,7.6118,21.9511,4.4006,90.6063,FOLHELHO,3_BRSA_778_SE
566.63,206.4596,10.7346,0.1086,0.0335,0.9188,7.1002,138.8246,2.5452,0.034,7.4904,22.2815,4.3898,90.9985,FOLHELHO,3_BRSA_778_SE
566.64,205.0128,10.7099,0.1078,0.0333,0.914,7.1286,140.5292,2.5427,0.0341,7.369,22.6119,4.3791,91.3908,FOLHELHO,3_BRSA_778_SE
566.65,195.7819,10.5832,0.1066,0.034,0.9093,7.0584,142.2337,2.5402,0.0341,7.2477,22.9423,4.3684,91.783,FOLHELHO,3_BRSA_778_SE
566.66,197.6807,10.5482,0.1044,0.0333,0.9067,7.106,143.9382,2.5377,0.0342,7.1263,23.2727,4.3577,92.1753,FOLHELHO,3_BRSA_778_SE
566.67,213.2243,10.7446,0.1011,0.0332,0.9037,7.1234,145.6428,2.5352,0.0343,7.0049,23.6031,4.347,92.5675,FOLHELHO,3_BRSA_778_SE
566.68,226.7506,11.1727,0.0915,0.0312,0.9009,7.2209,147.3473,2.5327,0.0344,6.8835,23.9335,4.3362,92.9598,FOLHELHO,3_BRSA_778_SE
566.69,231.5678,11.28,0.0888,0.0308,0.8995,7.2238,149.0519,2.5302,0.0344,6.7622,24.2639,4.3255,93.3521,FOLHELHO,3_BRSA_778_SE
566.7,233.392,11.2028,0.0936,0.031,0.904,7.2036,150.7564,2.5277,0.0345,6.6408,24.5943,4.3148,93.7443,FOLHELHO,3_BRSA_778_SE
566.71,227.608,11.0626,0.0964,0.0318,0.9026,7.1091,151.572,2.5251,0.0343,6.5662,24.9425,4.3049,94.0025,FOLHELHO,3_BRSA_778_SE
566.72,207.0116,10.5718,0.1063,0.0314,0.8978,7.125,152.3875,2.5225,0.034,6.4917,25.2907,4.2951,94.2606,FOLHELHO,3_BRSA_778_SE
566.73,187.055,10.0752,0.1196,0.0314,0.8826,7.1386,153.2031,2.5198,0.0338,6.4171,25.6389,4.2852,94.5188,FOLHELHO,3_BRSA_778_SE
566.74,177.0946,9.7264,0.13,0.0334,0.8492,7.0331,154.0186,2.5172,0.0335,6.3425,25.9871,4.2754,94.7769,FOLHELHO,3_BRSA_778_SE
566.75,164.8214,9.4057,0.1404,0.034,0.8091,7.0368,154.8342,2.5146,0.0333,6.268,26.3354,4.2655,95.0351,FOLHELHO,3_BRSA_778_SE
566.76,152.7894,8.9982,0.1492,0.0348,0.799,7.0156,155.6498,2.512,0.0331,6.1934,26.6836,4.2556,95.2933,FOLHELHO,3_BRSA_778_SE
566.77,145.6752,8.7844,0.1561,0.0375,0.8045,6.89,156.4653,2.5094,0.0328,6.1188,27.0318,4.2458,95.5514,FOLHELHO,3_BRSA_778_SE
566.78,139.8306,8.6948,0.1498,0.038,0.8003,6.8299,157.2809,2.5067,0.0326,6.0442,27.38,4.2359,95.8096,FOLHELHO,3_BRSA_778_SE
566.79,132.8524,8.4957,0.1458,0.0378,0.8046,6.8414,158.0964,2.5041,0.0323,5.9697,27.7282,4.2261,96.0677,FOLHELHO,3_BRSA_778_SE
