TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DTC,Lithology,Well
275.2,58.0284,5.5016,0.2009,0.042,0.8372,6.792,114.5227,2.3371,-0.0035,1.9867,0.3009,3.7532,120.5483,ARENITO,3_BRSA_897_SE
275.21,54.6334,5.3451,0.2022,0.0438,0.8317,6.7087,114.6625,2.3366,-0.0035,1.9831,0.3017,3.7563,120.5093,ARENITO,3_BRSA_897_SE
275.22,48.7631,5.0564,0.2035,0.0449,0.8247,6.6054,114.8024,2.3361,-0.0035,1.9796,0.3025,3.7594,120.4703,ARENITO,3_BRSA_897_SE
275.23,43.873,4.8214,0.207,0.0442,0.8336,6.5886,114.9422,2.3357,-0.0036,1.976,0.3033,3.7625,120.4313,ARENITO,3_BRSA_897_SE
275.24,42.511,4.7914,0.204,0.0434,0.8621,6.6102,115.0821,2.3352,-0.0036,1.9725,0.3041,3.7656,120.3923,ARENITO,3_BRSA_897_SE
275.25,44.2369,4.897,0.1968,0.0413,0.882,6.6773,115.2219,2.3347,-0.0036,1.9689,0.3048,3.7687,120.3533,ARENITO,3_BRSA_897_SE
275.26,55.3618,5.4002,0.1827,0.0373,0.8995,6.8872,115.3618,2.3342,-0.0036,1.9654,0.3056,3.7718,120.3143,ARENITO,3_BRSA_897_SE
275.27,70.8787,6.0802,0.1731,0.0334,0.9144,7.0994,115.5016,2.3337,-0.0037,1.9619,0.3064,3.775,120.2753,ARENITO,3_BRSA_897_SE
275.28,87.8428,6.7994,0.1598,0.0299,0.918,7.2916,115.6415,2.3332,-0.0037,1.9583,0.3072,3.7781,120.2363,ARENITO,3_BRSA_897_SE
275.29,103.7796,7.4283,0.1468,0.0272,0.924,7.4536,115.7813,2.3328,-0.0037,1.9548,0.308,3.7812,120.1973,ARENITO,3_BRSA_897_SE
275.3,115.9114,7.868,0.1462,0.0263,0.9216,7.5189,115.9212,2.3323,-0.0037,1.9512,0.3087,3.7843,120.1583,ARENITO,3_BRSA_897_SE
275.31,119.4786,7.9559,0.151,0.0279,0.9177,7.464,115.8124,2.3316,-0.0039,1.9458,0.3079,3.7848,120.1398,ARENITO,3_BRSA_897_SE
275.32,117.8654,7.812,0.1528,0.0294,0.9148,7.42,115.7036,2.3309,-0.004,1.9403,0.3071,3.7854,120.1214,ARENITO,3_BRSA_897_SE
275.33,123.5286,7.9228,0.1546,0.0303,0.9142,7.3701,115.5949,2.3303,-0.0041,1.9348,0.3063,3.7859,120.1029,ARENITO,3_BRSA_897_SE
275.34,125.5329,7.8531,0.1587,0.0307,0.9054,7.3366,115.4861,2.3296,-0.0043,1.9293,0.3055,3.7865,120.0844,ARENITO,3_BRSA_897_SE
275.35,134.9886,7.9753,0.1564,0.0302,0.8988,7.3572,115.3773,2.3289,-0.0044,1.9238,0.3047,3.787,120.0659,ARENITO,3_BRSA_897_SE
275.36,137.9618,8.0766,0.148,0.028,0.923,7.4612,115.2685,2.3283,-0.0045,1.9184,0.3039,3.7875,120.0474,ARENITO,3_BRSA_897_SE
275.37,145.1149,8.3227,0.1417,0.0263,0.939,7.5564,115.1598,2.3276,-0.0046,1.9129,0.3031,3.7881,120.029,ARENITO,3_BRSA_897_SE
275.38,149.8406,8.5244,0.1363,0.0252,0.9448,7.6204,115.051,2.3269,-0.0048,1.9074,0.3023,3.7886,120.0105,ARENITO,3_BRSA_897_SE
275.39,150.1649,8.6304,0.1332,0.0246,0.948,7.664,114.9422,2.3263,-0.0049,1.9019,0.3015,3.7892,119.992,ARENITO,3_BRSA_897_SE
275.4,138.3306,8.4959,0.1295,0.0244,0.9536,7.679,114.8334,2.3256,-0.005,1.8965,0.3007,3.7897,119.9735,ARENITO,3_BRSA_897_SE
275.41,132.2147,8.4185,0.1274,0.0244,0.9522,7.6634,114.4967,2.325,-0.0052,1.886,0.3012,3.7901,119.9227,ARENITO,3_BRSA_897_SE
275.42,126.5774,8.2398,0.1294,0.0254,0.9414,7.599,114.1601,2.3243,-0.0054,1.8755,0.3017,3.7906,119.8718,ARENITO,3_BRSA_897_SE
275.43,110.8177,7.6766,0.1426,0.0272,0.9286,7.4823,113.8234,2.3237,-0.0057,1.8651,0.3022,3.791,119.821,ARENITO,3_BRSA_897_SE
275.44,94.7428,7.075,0.1558,0.031,0.9126,7.2798,113.4867,2.323,-0.0059,1.8546,0.3027,3.7915,119.7701,ARENITO,3_BRSA_897_SE
275.45,79.0366,6.4344,0.1678,0.0332,0.8952,7.1468,113.15,2.3224,-0.0061,1.8442,0.3032,3.7919,119.7192,ARENITO,3_BRSA_897_SE
275.46,65.6428,5.937,0.1733,0.0357,0.8816,6.9998,112.8134,2.3218,-0.0063,1.8337,0.3036,3.7924,119.6684,ARENITO,3_BRSA_897_SE
275.47,54.2421,5.4664,0.1858,0.0373,0.8794,6.9031,112.4767,2.3211,-0.0065,1.8232,0.3041,3.7928,119.6175,ARENITO,3_BRSA_897_SE
275.48,50.2771,5.2629,0.1944,0.0384,0.8774,6.8393,112.14,2.3205,-0.0067,1.8128,0.3046,3.7932,119.5667,ARENITO,3_BRSA_897_SE
275.49,45.4812,5.0244,0.2002,0.0377,0.8822,6.8544,111.8033,2.3198,-0.0069,1.8023,0.3051,3.7937,119.5158,ARENITO,3_BRSA_897_SE
275.5,43.4482,4.9369,0.198,0.0376,0.8896,6.8572,111.4666,2.3192,-0.0071,1.7919,0.3056,3.7941,119.465,ARENITO,3_BRSA_897_SE
275.51,43.6812,4.9219,0.2017,0.0377,0.8734,6.8542,111.0782,2.3198,-0.0072,1.7895,0.3066,3.7966,119.4345,ARENITO,3_BRSA_897_SE
275.52,45.8881,4.9949,0.2053,0.0392,0.8435,6.7996,110.6897,2.3205,-0.0072,1.7871,0.3077,3.7991,119.404,ARENITO,3_BRSA_897_SE
275.53,49.1434,5.1722,0.2002,0.0416,0.8193,6.7394,110.3012,2.3211,-0.0072,1.7847,0.3088,3.8015,119.3735,ARENITO,3_BRSA_897_SE
275.54,53.5331,5.3513,0.1962,0.0422,0.8179,6.7402,109.9127,2.3217,-0.0073,1.7823,0.3099,3.804,119.343,ARENITO,3_BRSA_897_SE
275.55,59.7122,5.609,0.1906,0.0394,0.8516,6.8551,109.5243,2.3224,-0.0073,1.7799,0.311,3.8065,119.3126,ARENITO,3_BRSA_897_SE
275.56,65.5233,5.8394,0.1876,0.0382,0.866,6.9246,109.1358,2.323,-0.0073,1.7775,0.312,3.8089,119.2821,ARENITO,3_BRSA_897_SE
275.57,66.9797,5.8165,0.1913,0.0396,0.8645,6.8813,108.7473,2.3236,-0.0074,1.7751,0.3131,3.8114,119.2516,ARENITO,3_BRSA_897_SE
275.58,62.8481,5.5818,0.1962,0.0411,0.8676,6.8136,108.3588,2.3243,-0.0074,1.7727,0.3142,3.8139,119.2211,ARENITO,3_BRSA_897_SE
275.59,56.7734,5.2691,0.2059,0.0427,0.8713,6.7402,107.9704,2.3249,-0.0074,1.7703,0.3153,3.8163,119.1906,ARENITO,3_BRSA_897_SE
275.6,50.7746,4.9751,0.2178,0.0466,0.8684,6.6017,107.5819,2.3255,-0.0075,1.7679,0.3163,3.8188,119.1601,ARENITO,3_BRSA_897_SE
275.61,44.985,4.6592,0.2314,0.0501,0.8394,6.4482,107.6026,2.327,-0.0074,1.7681,0.3167,3.8226,119.1462,ARENITO,3_BRSA_897_SE
275.62,45.2526,4.656,0.234,0.0504,0.8202,6.4359,107.6233,2.3285,-0.0072,1.7682,0.317,3.8263,119.1322,ARENITO,3_BRSA_897_SE
275.63,46.4004,4.7448,0.23,0.048,0.8575,6.5297,107.6441,2.3301,-0.0071,1.7683,0.3173,3.8301,119.1182,ARENITO,3_BRSA_897_SE
275.64,51.5242,5.0638,0.2179,0.0451,0.8922,6.6765,107.6648,2.3316,-0.007,1.7685,0.3176,3.8339,119.1043,ARENITO,3_BRSA_897_SE
275.65,60.2131,5.5269,0.1988,0.0409,0.9023,6.8464,107.6855,2.3331,-0.0069,1.7686,0.318,3.8376,119.0903,ARENITO,3_BRSA_897_SE
275.66,71.2424,5.9664,0.185,0.0374,0.896,6.9606,107.7062,2.3346,-0.0068,1.7687,0.3183,3.8414,119.0764,ARENITO,3_BRSA_897_SE
275.67,74.0644,6.1252,0.1775,0.0369,0.8868,6.988,107.7269,2.3361,-0.0067,1.7689,0.3186,3.8452,119.0624,ARENITO,3_BRSA_897_SE
275.68,72.5984,6.1042,0.1756,0.0369,0.879,6.966,107.7476,2.3376,-0.0066,1.769,0.3189,3.8489,119.0485,ARENITO,3_BRSA_897_SE
275.69,68.9182,5.9538,0.1781,0.0377,0.8679,6.9109,107.7684,2.3391,-0.0065,1.7691,0.3193,3.8527,119.0345,ARENITO,3_BRSA_897_SE
275.7,61.2478,5.5512,0.1871,0.0389,0.8546,6.8358,107.7891,2.3406,-0.0063,1.7693,0.3196,3.8565,119.0205,ARENITO,3_BRSA_897_SE
275.71,48.8246,5.0548,0.1951,0.0403,0.8528,6.752,107.9756,2.3421,-0.0063,1.7777,0.3196,3.8608,119.0327,ARENITO,3_BRSA_897_SE
275.72,36.8454,4.6101,0.2012,0.0417,0.8546,6.6708,108.162,2.3436,-0.0062,1.7861,0.3196,3.8652,119.0448,ARENITO,3_BRSA_897_SE
275.73,33.082,4.4607,0.206,0.0434,0.8544,6.5814,108.3485,2.3452,-0.0061,1.7945,0.3196,3.8696,119.0569,ARENITO,3_BRSA_897_SE
275.74,33.342,4.4799,0.2048,0.0442,0.8471,6.543,108.535,2.3467,-0.006,1.803,0.3196,3.8739,119.0691,ARENITO,3_BRSA_897_SE
275.75,36.9897,4.6489,0.1984,0.0442,0.8349,6.5549,108.7214,2.3482,-0.0059,1.8114,0.3196,3.8783,119.0812,ARENITO,3_BRSA_897_SE
275.76,39.489,4.7856,0.1956,0.0433,0.8333,6.6014,108.9079,2.3497,-0.0058,1.8198,0.3197,3.8827,119.0934,ARENITO,3_BRSA_897_SE
275.77,44.0221,5.0185,0.192,0.0422,0.8364,6.6801,109.0944,2.3512,-0.0057,1.8282,0.3197,3.887,119.1055,ARENITO,3_BRSA_897_SE
275.78,51.294,5.3108,0.1898,0.0402,0.8398,6.7904,109.2808,2.3527,-0.0056,1.8367,0.3197,3.8914,119.1176,ARENITO,3_BRSA_897_SE
275.79,58.3296,5.5233,0.1907,0.0373,0.8451,6.9,109.4673,2.3543,-0.0055,1.8451,0.3197,3.8958,119.1298,ARENITO,3_BRSA_897_SE
275.8,61.339,5.6126,0.1977,0.0368,0.8582,6.9387,109.6538,2.3558,-0.0054,1.8535,0.3197,3.9001,119.1419,ARENITO,3_BRSA_897_SE
275.81,62.4884,5.6848,0.1993,0.0374,0.8674,6.9348,109.5761,2.3566,-0.0056,1.8607,0.3166,3.8995,119.1303,ARENITO,3_BRSA_897_SE
275.82,69.2964,5.8963,0.2002,0.0378,0.8688,6.9548,109.4984,2.3575,-0.0058,1.8678,0.3135,3.8989,119.1187,ARENITO,3_BRSA_897_SE
275.83,77.0126,6.1455,0.1922,0.0379,0.8658,6.9784,109.4207,2.3583,-0.006,1.875,0.3104,3.8982,119.1072,ARENITO,3_BRSA_897_SE
275.84,77.7654,6.2428,0.1844,0.0377,0.8686,6.9868,109.343,2.3592,-0.0061,1.8822,0.3073,3.8976,119.0956,ARENITO,3_BRSA_897_SE
275.85,80.73,6.4148,0.1756,0.0365,0.8784,7.0262,109.2653,2.3601,-0.0063,1.8893,0.3042,3.897,119.084,ARENITO,3_BRSA_897_SE
275.86,83.2353,6.4802,0.1749,0.0349,0.8818,7.0842,109.1876,2.3609,-0.0065,1.8965,0.301,3.8963,119.0724,ARENITO,3_BRSA_897_SE
275.87,86.6926,6.5592,0.1756,0.034,0.8837,7.1056,109.1099,2.3618,-0.0067,1.9036,0.2979,3.8957,119.0608,ARENITO,3_BRSA_897_SE
275.88,82.941,6.5358,0.1722,0.0342,0.8872,7.0902,109.0322,2.3626,-0.0069,1.9108,0.2948,3.8951,119.0493,ARENITO,3_BRSA_897_SE
275.89,78.4084,6.4294,0.1746,0.0341,0.8988,7.0834,108.9545,2.3635,-0.0071,1.9179,0.2917,3.8944,119.0377,ARENITO,3_BRSA_897_SE
275.9,73.4808,6.2487,0.176,0.0338,0.9076,7.0954,108.8768,2.3643,-0.0073,1.9251,0.2886,3.8938,119.0261,ARENITO,3_BRSA_897_SE
275.91,72.738,6.2464,0.1728,0.0336,0.9062,7.1004,109.0944,2.3636,-0.0073,1.9325,0.2877,3.8892,118.9899,ARENITO,3_BRSA_897_SE
275.92,69.432,6.2392,0.1625,0.0327,0.9085,7.1368,109.3119,2.3628,-0.0074,1.94,0.2867,3.8846,118.9537,ARENITO,3_BRSA_897_SE
275.93,68.7295,6.2773,0.1588,0.0317,0.91,7.1756,109.5295,2.3621,-0.0074,1.9474,0.2857,3.88,118.9175,ARENITO,3_BRSA_897_SE
275.94,72.0802,6.3547,0.1573,0.0306,0.909,7.2259,109.747,2.3613,-0.0075,1.9548,0.2848,3.8754,118.8813,ARENITO,3_BRSA_897_SE
275.95,82.2298,6.6619,0.1582,0.0306,0.907,7.2488,109.9646,2.3606,-0.0075,1.9622,0.2838,3.8709,118.8451,SILTITO,3_BRSA_897_SE
275.96,95.9385,7.0742,0.157,0.0306,0.9044,7.2688,110.1821,2.3598,-0.0076,1.9697,0.2829,3.8663,118.8089,SILTITO,3_BRSA_897_SE
275.97,114.1818,7.5044,0.1557,0.0308,0.8928,7.2764,110.3997,2.3591,-0.0076,1.9771,0.2819,3.8617,118.7727,SILTITO,3_BRSA_897_SE
275.98,135.8623,8.0943,0.1542,0.0306,0.8876,7.2893,110.6172,2.3583,-0.0077,1.9845,0.2809,3.8571,118.7365,SILTITO,3_BRSA_897_SE
275.99,152.9575,8.6912,0.1496,0.0292,0.882,7.3753,110.8348,2.3576,-0.0077,1.992,0.28,3.8525,118.7003,SILTITO,3_BRSA_897_SE
276.0,167.9384,9.249,0.1409,0.0276,0.8733,7.4657,111.0523,2.3568,-0.0078,1.9994,0.279,3.8479,118.6641,SILTITO,3_BRSA_897_SE
276.01,190.4415,9.8614,0.126,0.0264,0.8666,7.5383,111.3061,2.3559,-0.008,2.0103,0.2798,3.8408,118.5628,SILTITO,3_BRSA_897_SE
276.02,201.9959,10.3034,0.1152,0.0252,0.8796,7.6177,111.5599,2.355,-0.0081,2.0211,0.2805,3.8336,118.4615,SILTITO,3_BRSA_897_SE
276.03,207.4611,10.5508,0.1118,0.0234,0.901,7.7185,111.8137,2.3541,-0.0083,2.032,0.2813,3.8264,118.3603,SILTITO,3_BRSA_897_SE
276.04,202.5454,10.3988,0.1133,0.0229,0.9216,7.7532,112.0675,2.3532,-0.0085,2.0429,0.282,3.8193,118.259,SILTITO,3_BRSA_897_SE
276.05,186.0238,9.7899,0.122,0.0235,0.9376,7.7148,112.3213,2.3523,-0.0086,2.0538,0.2828,3.8121,118.1577,SILTITO,3_BRSA_897_SE
276.06,170.4705,9.2887,0.1335,0.0272,0.9471,7.5309,112.5751,2.3514,-0.0088,2.0647,0.2836,3.8049,118.0564,SILTITO,3_BRSA_897_SE
276.07,144.7709,8.5846,0.1442,0.0297,0.9526,7.3958,112.8289,2.3505,-0.0089,2.0755,0.2843,3.7978,117.9551,SILTITO,3_BRSA_897_SE
276.08,125.531,8.0363,0.148,0.0316,0.9512,7.2658,113.0827,2.3496,-0.0091,2.0864,0.2851,3.7906,117.8538,SILTITO,3_BRSA_897_SE
276.09,114.9134,7.7161,0.1484,0.0328,0.9459,7.1822,113.3365,2.3487,-0.0093,2.0973,0.2858,3.7835,117.7525,SILTITO,3_BRSA_897_SE
276.1,110.7212,7.5963,0.1496,0.0324,0.9392,7.1806,113.5903,2.3478,-0.0094,2.1082,0.2866,3.7763,117.6512,SILTITO,3_BRSA_897_SE
276.11,109.4196,7.5744,0.1498,0.0306,0.9325,7.2722,113.9736,2.3463,-0.0097,2.1117,0.2889,3.7685,117.5951,SILTITO,3_BRSA_897_SE
276.12,105.8342,7.5089,0.143,0.0308,0.9211,7.2584,114.3569,2.3448,-0.01,2.1151,0.2912,3.7607,117.5391,SILTITO,3_BRSA_897_SE
276.13,106.5324,7.4858,0.1432,0.03,0.9048,7.3028,114.7402,2.3433,-0.0103,2.1186,0.2935,3.7528,117.483,SILTITO,3_BRSA_897_SE
276.14,107.8876,7.4866,0.1446,0.0308,0.8756,7.2762,115.1235,2.3418,-0.0105,2.1221,0.2959,3.745,117.4269,SILTITO,3_BRSA_897_SE
276.15,109.976,7.5182,0.1435,0.0322,0.8399,7.2074,115.5068,2.3402,-0.0108,2.1256,0.2982,3.7372,117.3708,SILTITO,3_BRSA_897_SE
276.16,106.2458,7.3097,0.1458,0.0321,0.8314,7.2081,115.8901,2.3387,-0.0111,2.1291,0.3005,3.7294,117.3147,SILTITO,3_BRSA_897_SE
276.17,100.341,6.9203,0.1564,0.0318,0.8364,7.2063,116.2734,2.3372,-0.0114,2.1326,0.3028,3.7215,117.2587,SILTITO,3_BRSA_897_SE
276.18,96.9368,6.7115,0.1642,0.0308,0.8553,7.2528,116.6567,2.3357,-0.0117,2.1361,0.3051,3.7137,117.2026,SILTITO,3_BRSA_897_SE
276.19,91.6062,6.4802,0.172,0.0314,0.8668,7.2274,117.04,2.3342,-0.0119,2.1395,0.3074,3.7059,117.1465,SILTITO,3_BRSA_897_SE
276.2,83.236,6.1368,0.181,0.0336,0.8676,7.1326,117.4233,2.3326,-0.0122,2.143,0.3097,3.6981,117.0904,SILTITO,3_BRSA_897_SE
276.21,75.8732,5.9225,0.1834,0.0351,0.8616,7.0394,117.4958,2.3318,-0.0123,2.1462,0.3092,3.6961,117.0358,SILTITO,3_BRSA_897_SE
276.22,73.1338,5.931,0.179,0.0358,0.8556,7.0054,117.5683,2.331,-0.0125,2.1493,0.3086,3.694,116.9812,SILTITO,3_BRSA_897_SE
276.23,67.4484,5.8138,0.1796,0.0379,0.8474,6.9111,117.6408,2.3302,-0.0126,2.1524,0.308,3.692,116.9266,SILTITO,3_BRSA_897_SE
276.24,62.8223,5.683,0.184,0.039,0.8528,6.877,117.7134,2.3294,-0.0127,2.1555,0.3075,3.69,116.872,SILTITO,3_BRSA_897_SE
276.25,63.6759,5.8134,0.1785,0.0385,0.8596,6.8862,117.7859,2.3286,-0.0128,2.1587,0.3069,3.688,116.8174,SILTITO,3_BRSA_897_SE
276.26,62.156,5.7613,0.1805,0.0393,0.8565,6.854,117.8584,2.3278,-0.013,2.1618,0.3063,3.686,116.7628,SILTITO,3_BRSA_897_SE
276.27,59.9438,5.6149,0.1876,0.0404,0.8588,6.8122,117.9309,2.3271,-0.0131,2.1649,0.3058,3.6839,116.7082,SILTITO,3_BRSA_897_SE
276.28,62.862,5.7195,0.1875,0.0378,0.883,6.9372,118.0034,2.3263,-0.0132,2.1681,0.3052,3.6819,116.6535,SILTITO,3_BRSA_897_SE
276.29,70.0102,6.061,0.1812,0.0348,0.8982,7.0798,118.0759,2.3255,-0.0133,2.1712,0.3046,3.6799,116.5989,SILTITO,3_BRSA_897_SE
276.3,74.479,6.2662,0.1751,0.034,0.89,7.1182,118.1485,2.3247,-0.0134,2.1743,0.304,3.6779,116.5443,SILTITO,3_BRSA_897_SE
276.31,75.8766,6.3226,0.1757,0.0346,0.8889,7.1108,118.2831,2.3238,-0.0133,2.177,0.3047,3.6771,116.5037,SILTITO,3_BRSA_897_SE
276.32,81.9419,6.592,0.1664,0.0323,0.8928,7.1974,118.4178,2.3229,-0.0132,2.1796,0.3054,3.6764,116.4631,SILTITO,3_BRSA_897_SE
276.33,81.8794,6.6574,0.1638,0.0326,0.8928,7.1918,118.5525,2.322,-0.013,2.1822,0.3061,3.6756,116.4224,SILTITO,3_BRSA_897_SE
276.34,75.1318,6.3296,0.1734,0.0347,0.8885,7.0877,118.6871,2.3211,-0.0129,2.1849,0.3068,3.6748,116.3818,SILTITO,3_BRSA_897_SE
276.35,62.6978,5.7517,0.1912,0.0382,0.889,6.9256,118.8218,2.3202,-0.0127,2.1875,0.3075,3.6741,116.3412,SILTITO,3_BRSA_897_SE
276.36,53.679,5.2638,0.2058,0.0395,0.8904,6.8341,118.9565,2.3193,-0.0126,2.1902,0.3082,3.6733,116.3005,SILTITO,3_BRSA_897_SE
276.37,46.079,4.846,0.2214,0.0422,0.8811,6.7241,119.0912,2.3185,-0.0125,2.1928,0.3089,3.6725,116.2599,SILTITO,3_BRSA_897_SE
276.38,42.5626,4.5813,0.2371,0.0462,0.8758,6.5984,119.2258,2.3176,-0.0123,2.1954,0.3096,3.6718,116.2193,SILTITO,3_BRSA_897_SE
276.39,43.7469,4.5116,0.239,0.0473,0.872,6.5536,119.3605,2.3167,-0.0122,2.1981,0.3103,3.671,116.1787,SILTITO,3_BRSA_897_SE
276.4,48.9338,4.651,0.2296,0.047,0.8607,6.5434,119.4952,2.3158,-0.012,2.2007,0.311,3.6702,116.138,SILTITO,3_BRSA_897_SE
276.41,55.0638,4.8257,0.2243,0.0466,0.8464,6.5476,119.7179,2.3152,-0.0117,2.2039,0.3117,3.6655,116.1574,SILTITO,3_BRSA_897_SE
276.42,61.4979,5.0124,0.2199,0.0466,0.833,6.5612,119.9406,2.3146,-0.0114,2.207,0.3124,3.6607,116.1767,SILTITO,3_BRSA_897_SE
276.43,69.1962,5.2131,0.212,0.0437,0.8208,6.6476,120.1634,2.3141,-0.0111,2.2102,0.313,3.6559,116.1961,SILTITO,3_BRSA_897_SE
276.44,73.1083,5.3896,0.2002,0.0422,0.8232,6.7001,120.3861,2.3135,-0.0107,2.2133,0.3137,3.6511,116.2154,SILTITO,3_BRSA_897_SE
276.45,74.2494,5.4674,0.2018,0.0406,0.8226,6.7598,120.6088,2.3129,-0.0104,2.2165,0.3144,3.6463,116.2347,SILTITO,3_BRSA_897_SE
276.46,75.5377,5.5688,0.201,0.0404,0.8172,6.7713,120.8315,2.3123,-0.0101,2.2196,0.3151,3.6416,116.2541,SILTITO,3_BRSA_897_SE
276.47,75.6195,5.6327,0.1981,0.0404,0.8118,6.7688,121.0543,2.3117,-0.0098,2.2228,0.3158,3.6368,116.2734,SILTITO,3_BRSA_897_SE
276.48,72.3812,5.5438,0.1989,0.041,0.8063,6.7404,121.277,2.3111,-0.0095,2.2259,0.3165,3.632,116.2928,SILTITO,3_BRSA_897_SE
276.49,71.2919,5.4354,0.2056,0.0422,0.7953,6.6726,121.4997,2.3106,-0.0091,2.2291,0.3171,3.6272,116.3121,SILTITO,3_BRSA_897_SE
276.5,72.7864,5.4219,0.2075,0.0422,0.7879,6.6704,121.7224,2.31,-0.0088,2.2322,0.3178,3.6224,116.3315,SILTITO,3_BRSA_897_SE
276.51,73.127,5.5172,0.2041,0.0404,0.8154,6.774,121.6603,2.3101,-0.0088,2.2325,0.3168,3.62,116.3846,SILTITO,3_BRSA_897_SE
276.52,74.987,5.7193,0.2014,0.0383,0.867,6.9052,121.5981,2.3102,-0.0087,2.2328,0.3158,3.6176,116.4378,SILTITO,3_BRSA_897_SE
276.53,76.6343,5.9317,0.1915,0.036,0.8956,7.0226,121.5359,2.3103,-0.0087,2.233,0.3148,3.6151,116.491,SILTITO,3_BRSA_897_SE
276.54,74.7085,6.0087,0.1919,0.034,0.913,7.1268,121.4738,2.3104,-0.0087,2.2333,0.3138,3.6127,116.5442,SILTITO,3_BRSA_897_SE
276.55,69.5233,5.997,0.1883,0.033,0.925,7.1746,121.4116,2.3105,-0.0087,2.2336,0.3128,3.6102,116.5974,SILTITO,3_BRSA_897_SE
276.56,65.307,5.8831,0.1892,0.0347,0.9337,7.1328,121.3495,2.3106,-0.0086,2.2339,0.3118,3.6078,116.6506,SILTITO,3_BRSA_897_SE
276.57,58.0263,5.5082,0.1982,0.0376,0.9296,6.99,121.2873,2.3108,-0.0086,2.2341,0.3108,3.6054,116.7038,SILTITO,3_BRSA_897_SE
276.58,52.1441,5.1716,0.2097,0.0398,0.9109,6.8754,121.2252,2.3109,-0.0086,2.2344,0.3098,3.6029,116.757,SILTITO,3_BRSA_897_SE
276.59,46.9989,4.8988,0.2172,0.0422,0.8822,6.7513,121.163,2.311,-0.0085,2.2347,0.3088,3.6005,116.8102,SILTITO,3_BRSA_897_SE
276.6,46.0856,4.8522,0.2152,0.0431,0.8705,6.7052,121.1009,2.3111,-0.0085,2.2349,0.3078,3.5981,116.8634,SILTITO,3_BRSA_897_SE
276.61,46.0717,4.8776,0.21,0.0424,0.8752,6.7482,121.0076,2.3116,-0.0085,2.2344,0.307,3.5957,116.9143,SILTITO,3_BRSA_897_SE
276.62,49.1047,5.0622,0.1993,0.0396,0.8758,6.8241,120.9144,2.3122,-0.0085,2.2339,0.3063,3.5934,116.9653,SILTITO,3_BRSA_897_SE
276.63,49.3821,5.1144,0.1962,0.0386,0.8956,6.8414,120.8212,2.3127,-0.0086,2.2333,0.3055,3.5911,117.0162,SILTITO,3_BRSA_897_SE
276.64,49.0338,5.1229,0.1935,0.0397,0.898,6.8044,120.7279,2.3133,-0.0086,2.2328,0.3047,3.5888,117.0671,SILTITO,3_BRSA_897_SE
276.65,51.0352,5.2042,0.1938,0.0416,0.8894,6.7601,120.6347,2.3138,-0.0086,2.2322,0.3039,3.5864,117.118,SILTITO,3_BRSA_897_SE
276.66,59.2278,5.4164,0.2008,0.0407,0.8794,6.8015,120.5415,2.3144,-0.0087,2.2317,0.3031,3.5841,117.169,SILTITO,3_BRSA_897_SE
276.67,67.9644,5.6482,0.2084,0.0407,0.8698,6.8174,120.4482,2.3149,-0.0087,2.2312,0.3023,3.5818,117.2199,SILTITO,3_BRSA_897_SE
276.68,73.707,5.8678,0.2088,0.0414,0.849,6.819,120.355,2.3155,-0.0087,2.2306,0.3015,3.5794,117.2708,SILTITO,3_BRSA_897_SE
276.69,81.2721,6.2227,0.201,0.0406,0.8112,6.8578,120.2617,2.316,-0.0087,2.2301,0.3007,3.5771,117.3218,SILTITO,3_BRSA_897_SE
276.7,86.4155,6.4306,0.1978,0.0388,0.8094,6.9274,120.1685,2.3166,-0.0088,2.2295,0.3,3.5748,117.3727,SILTITO,3_BRSA_897_SE
276.71,86.2672,6.4221,0.1949,0.039,0.821,6.9216,119.4174,2.3171,-0.0086,2.2255,0.3012,3.5707,117.4149,SILTITO,3_BRSA_897_SE
276.72,79.5196,6.2615,0.1886,0.039,0.8342,6.9078,118.6664,2.3175,-0.0084,2.2214,0.3024,3.5666,117.4572,SILTITO,3_BRSA_897_SE
276.73,73.2398,6.021,0.1917,0.0403,0.8358,6.8398,117.9153,2.318,-0.0083,2.2173,0.3036,3.5625,117.4994,SILTITO,3_BRSA_897_SE
276.74,67.0315,5.756,0.1962,0.0415,0.8438,6.7812,117.1643,2.3185,-0.0081,2.2133,0.3048,3.5584,117.5417,SILTITO,3_BRSA_897_SE
276.75,58.2115,5.3691,0.2052,0.0435,0.8556,6.6936,116.4132,2.3189,-0.008,2.2092,0.306,3.5543,117.5839,SILTITO,3_BRSA_897_SE
276.76,52.7198,5.1327,0.2124,0.0449,0.8536,6.6354,115.6621,2.3194,-0.0078,2.2051,0.3072,3.5502,117.6262,SILTITO,3_BRSA_897_SE
276.77,47.6711,4.8492,0.2261,0.0457,0.8534,6.5967,114.9111,2.3199,-0.0077,2.2011,0.3084,3.5461,117.6684,SILTITO,3_BRSA_897_SE
276.78,44.6832,4.6572,0.2352,0.0476,0.8776,6.5528,114.16,2.3203,-0.0075,2.197,0.3096,3.5421,117.7107,SILTITO,3_BRSA_897_SE
276.79,41.588,4.5198,0.2356,0.047,0.8964,6.5784,113.409,2.3208,-0.0074,2.1929,0.3108,3.538,117.7529,SILTITO,3_BRSA_897_SE
