TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DTC,Lithology,Well
155.67,163.1743,9.5078,0.1161,0.0324,0.626,7.1686,84.521,2.4358,0.0191,3.945,0.2555,4.0201,110.7795,CALCILUTITO,3_BRSA_889_SE
155.68,154.9216,9.0844,0.1274,0.0322,0.6025,7.1523,84.4065,2.4362,0.019,3.9499,0.2533,4.0205,110.928,CALCILUTITO,3_BRSA_889_SE
155.69,144.1708,8.9626,0.1223,0.0298,0.6679,7.255,84.292,2.4367,0.0189,3.9549,0.2511,4.0209,111.0766,CALCILUTITO,3_BRSA_889_SE
155.7,146.1255,9.1714,0.1136,0.0313,0.6981,7.1822,84.1776,2.4371,0.0188,3.9598,0.2489,4.0214,111.2252,CALCILUTITO,3_BRSA_889_SE
155.71,148.4641,9.3218,0.1092,0.0334,0.6852,7.0848,85.0805,2.4364,0.0181,3.9439,0.2495,4.0115,111.7397,CALCILUTITO,3_BRSA_889_SE
155.72,144.7335,9.0992,0.1136,0.0341,0.6642,7.0288,85.9836,2.4356,0.0174,3.928,0.2501,4.0017,112.2543,CALCILUTITO,3_BRSA_889_SE
155.73,132.1696,8.6285,0.122,0.0331,0.6665,7.0656,86.8867,2.4349,0.0167,3.9121,0.2507,3.9918,112.7689,CALCILUTITO,3_BRSA_889_SE
155.74,121.9583,8.3188,0.1258,0.0338,0.7022,7.0433,87.7898,2.4341,0.016,3.8962,0.2514,3.982,113.2835,CALCILUTITO,3_BRSA_889_SE
155.75,113.817,8.0201,0.1296,0.034,0.7108,7.0264,88.6929,2.4334,0.0152,3.8803,0.252,3.9721,113.7981,CALCILUTITO,3_BRSA_889_SE
155.76,109.5082,7.7627,0.1404,0.0348,0.6704,6.995,89.596,2.4327,0.0145,3.8644,0.2526,3.9623,114.3127,CALCILUTITO,3_BRSA_889_SE
155.77,106.841,7.5242,0.1499,0.0344,0.6628,7.0158,90.4991,2.4319,0.0138,3.8485,0.2532,3.9524,114.8273,CALCILUTITO,3_BRSA_889_SE
155.78,121.0957,7.9591,0.143,0.033,0.7022,7.1022,91.4022,2.4312,0.0131,3.8326,0.2539,3.9426,115.3419,CALCILUTITO,3_BRSA_889_SE
155.79,137.4578,8.6521,0.1233,0.0296,0.7511,7.2825,92.3053,2.4304,0.0124,3.8167,0.2545,3.9327,115.8565,CALCILUTITO,3_BRSA_889_SE
155.8,158.9876,9.6077,0.11,0.0275,0.7402,7.4016,93.2084,2.4297,0.0117,3.8008,0.2551,3.9229,116.3711,CALCILUTITO,3_BRSA_889_SE
155.81,165.5134,10.0408,0.0984,0.027,0.7103,7.4154,93.9678,2.4284,0.0114,3.7796,0.2561,3.9131,116.4769,CALCILUTITO,3_BRSA_889_SE
155.82,161.8817,9.9794,0.098,0.0284,0.6886,7.3252,94.7272,2.4271,0.011,3.7585,0.2571,3.9034,116.5826,CALCILUTITO,3_BRSA_889_SE
155.83,157.1609,9.6847,0.1019,0.0295,0.6795,7.2811,95.4866,2.4258,0.0107,3.7374,0.258,3.8936,116.6883,CALCILUTITO,3_BRSA_889_SE
155.84,164.7583,9.7342,0.1097,0.0307,0.6559,7.2123,96.246,2.4245,0.0104,3.7163,0.259,3.8838,116.7939,CALCILUTITO,3_BRSA_889_SE
155.85,166.5818,9.8303,0.107,0.0298,0.6752,7.2757,97.0054,2.4232,0.01,3.6952,0.26,3.8741,116.8996,CALCILUTITO,3_BRSA_889_SE
155.86,162.467,9.7267,0.1022,0.0295,0.7006,7.3158,97.7648,2.4219,0.0097,3.6741,0.261,3.8643,117.0053,CALCILUTITO,3_BRSA_889_SE
155.87,160.035,9.6955,0.1014,0.0293,0.7032,7.3178,98.5242,2.4206,0.0093,3.6529,0.2619,3.8546,117.111,CALCILUTITO,3_BRSA_889_SE
155.88,167.5887,9.9488,0.1016,0.0278,0.7065,7.3867,99.2836,2.4194,0.009,3.6318,0.2629,3.8448,117.2166,CALCILUTITO,3_BRSA_889_SE
155.89,157.5017,9.7913,0.106,0.027,0.7496,7.4281,100.043,2.4181,0.0087,3.6107,0.2639,3.8351,117.3223,CALCILUTITO,3_BRSA_889_SE
155.9,143.7222,9.3861,0.1068,0.0269,0.7704,7.4326,100.8024,2.4168,0.0083,3.5896,0.2649,3.8253,117.428,CALCILUTITO,3_BRSA_889_SE
155.91,142.1561,9.2685,0.1066,0.0274,0.7688,7.3871,101.4014,2.4149,0.008,3.5641,0.2657,3.814,117.4868,CALCILUTITO,3_BRSA_889_SE
155.92,158.6264,9.673,0.1003,0.0268,0.7521,7.4348,102.0004,2.4129,0.0077,3.5387,0.2666,3.8027,117.5456,CALCILUTITO,3_BRSA_889_SE
155.93,181.4432,10.2198,0.1029,0.0266,0.7089,7.444,102.5994,2.411,0.0074,3.5133,0.2675,3.7914,117.6044,CALCILUTITO,3_BRSA_889_SE
155.94,181.1112,10.275,0.1036,0.0272,0.7132,7.4039,103.1984,2.4091,0.007,3.4878,0.2684,3.7801,117.6632,CALCILUTITO,3_BRSA_889_SE
155.95,164.3306,9.8942,0.1062,0.0281,0.7206,7.3536,103.7974,2.4072,0.0067,3.4624,0.2692,3.7688,117.722,FOLHELHO,3_BRSA_889_SE
155.96,135.9446,9.1692,0.1011,0.0288,0.7352,7.2946,104.3964,2.4053,0.0064,3.4369,0.2701,3.7575,117.7808,FOLHELHO,3_BRSA_889_SE
155.97,124.501,8.8416,0.1025,0.0293,0.7118,7.2564,104.9954,2.4034,0.0061,3.4115,0.271,3.7462,117.8395,FOLHELHO,3_BRSA_889_SE
155.98,123.3306,8.7262,0.1068,0.0299,0.7068,7.2306,105.5944,2.4015,0.0058,3.386,0.2719,3.7349,117.8983,FOLHELHO,3_BRSA_889_SE
155.99,136.126,8.8806,0.1104,0.031,0.6744,7.2,106.1935,2.3996,0.0054,3.3606,0.2728,3.7236,117.9571,FOLHELHO,3_BRSA_889_SE
156.0,153.333,9.0247,0.1132,0.0333,0.626,7.1016,106.7925,2.3976,0.0051,3.3352,0.2736,3.7123,118.0159,FOLHELHO,3_BRSA_889_SE
156.01,160.5435,9.1559,0.1155,0.0329,0.5973,7.1034,107.6721,2.3938,0.0051,3.2879,0.2759,3.6937,118.2566,FOLHELHO,3_BRSA_889_SE
156.02,163.6067,9.3493,0.1163,0.0314,0.6098,7.179,108.5518,2.39,0.0051,3.2406,0.2781,3.6751,118.4974,FOLHELHO,3_BRSA_889_SE
156.03,174.7687,10.0273,0.1024,0.0294,0.648,7.2993,109.4315,2.3862,0.0051,3.1934,0.2804,3.6566,118.7382,FOLHELHO,3_BRSA_889_SE
156.04,193.6722,10.7117,0.0926,0.0272,0.7041,7.4384,110.3112,2.3823,0.0051,3.1461,0.2826,3.638,118.9789,FOLHELHO,3_BRSA_889_SE
156.05,218.7036,11.3601,0.0877,0.0261,0.6957,7.493,111.1909,2.3785,0.005,3.0988,0.2849,3.6194,119.2197,FOLHELHO,3_BRSA_889_SE
156.06,218.563,11.3592,0.09,0.0264,0.6637,7.4732,112.0706,2.3747,0.005,3.0516,0.2871,3.6009,119.4604,FOLHELHO,3_BRSA_889_SE
156.07,232.7915,11.7383,0.0852,0.0271,0.6511,7.4134,112.9503,2.3709,0.005,3.0043,0.2894,3.5823,119.7012,FOLHELHO,3_BRSA_889_SE
156.08,245.0682,12.1107,0.0766,0.0271,0.6537,7.4174,113.83,2.367,0.005,2.9571,0.2916,3.5637,119.942,FOLHELHO,3_BRSA_889_SE
156.09,255.2774,12.3069,0.0772,0.0264,0.6544,7.4828,114.7097,2.3632,0.005,2.9098,0.2939,3.5452,120.1827,FOLHELHO,3_BRSA_889_SE
156.1,220.8158,11.6022,0.0798,0.0263,0.6789,7.479,115.5894,2.3594,0.005,2.8625,0.2961,3.5266,120.4235,FOLHELHO,3_BRSA_889_SE
156.11,198.2825,11.1293,0.0831,0.026,0.6869,7.4868,115.7249,2.3578,0.0052,2.8462,0.2971,3.5207,120.7069,FOLHELHO,3_BRSA_889_SE
156.12,215.6484,11.5545,0.0772,0.026,0.6425,7.4897,115.8603,2.3561,0.0054,2.8299,0.2981,3.5149,120.9903,FOLHELHO,3_BRSA_889_SE
156.13,250.6358,12.4282,0.0728,0.0256,0.6058,7.5156,115.9956,2.3545,0.0056,2.8136,0.299,3.509,121.2737,FOLHELHO,3_BRSA_889_SE
156.14,255.7537,12.5126,0.0766,0.026,0.6072,7.4905,116.1309,2.3529,0.0058,2.7973,0.3,3.5032,121.5571,FOLHELHO,3_BRSA_889_SE
156.15,222.933,11.6607,0.0876,0.027,0.67,7.4483,116.2663,2.3512,0.0059,2.7809,0.301,3.4973,121.8405,FOLHELHO,3_BRSA_889_SE
156.16,197.3885,11.0397,0.0905,0.0307,0.7025,7.245,116.4016,2.3496,0.0061,2.7646,0.302,3.4915,122.1239,FOLHELHO,3_BRSA_889_SE
156.17,214.7435,11.4876,0.0806,0.032,0.6661,7.1795,116.537,2.348,0.0063,2.7483,0.3029,3.4856,122.4073,FOLHELHO,3_BRSA_889_SE
156.18,255.2121,12.662,0.0724,0.0296,0.5863,7.3096,116.6723,2.3463,0.0065,2.732,0.3039,3.4798,122.6907,FOLHELHO,3_BRSA_889_SE
156.19,276.3611,13.2472,0.0694,0.0268,0.5582,7.4696,116.8076,2.3447,0.0067,2.7157,0.3049,3.4739,122.9741,FOLHELHO,3_BRSA_889_SE
156.2,263.5975,12.949,0.0714,0.0272,0.5913,7.4419,116.943,2.3431,0.0069,2.6994,0.3059,3.468,123.2575,FOLHELHO,3_BRSA_889_SE
156.21,231.4608,12.0784,0.072,0.0263,0.6413,7.4982,117.1401,2.342,0.0073,2.6894,0.3079,3.4646,123.5171,FOLHELHO,3_BRSA_889_SE
156.22,212.7085,11.7435,0.0736,0.028,0.6617,7.3917,117.3373,2.3409,0.0076,2.6794,0.3098,3.4612,123.7767,FOLHELHO,3_BRSA_889_SE
156.23,199.096,11.5264,0.0746,0.0304,0.6617,7.2671,117.5344,2.3398,0.0079,2.6694,0.3118,3.4578,124.0362,FOLHELHO,3_BRSA_889_SE
156.24,192.9121,11.3566,0.0751,0.0299,0.6518,7.2905,117.7316,2.3387,0.0083,2.6594,0.3138,3.4544,124.2958,FOLHELHO,3_BRSA_889_SE
156.25,183.7682,10.9335,0.0777,0.0268,0.6614,7.4398,117.9288,2.3376,0.0086,2.6494,0.3158,3.451,124.5553,FOLHELHO,3_BRSA_889_SE
156.26,183.5537,10.8408,0.0774,0.0269,0.6768,7.4176,118.1259,2.3365,0.009,2.6395,0.3177,3.4475,124.8149,FOLHELHO,3_BRSA_889_SE
156.27,187.4729,10.7977,0.0834,0.0271,0.6597,7.416,118.3231,2.3354,0.0093,2.6295,0.3197,3.4441,125.0745,FOLHELHO,3_BRSA_889_SE
156.28,200.2592,11.0063,0.0878,0.027,0.6553,7.4234,118.5202,2.3343,0.0097,2.6195,0.3217,3.4407,125.334,FOLHELHO,3_BRSA_889_SE
156.29,202.7038,10.9868,0.0914,0.0275,0.6691,7.3933,118.7174,2.3332,0.01,2.6095,0.3237,3.4373,125.5936,FOLHELHO,3_BRSA_889_SE
156.3,197.447,10.8739,0.0932,0.0278,0.7104,7.3808,118.9146,2.3321,0.0104,2.5995,0.3256,3.4339,125.8531,FOLHELHO,3_BRSA_889_SE
156.31,178.5628,10.4314,0.096,0.0291,0.7104,7.2866,119.0992,2.3316,0.0108,2.5958,0.3275,3.4325,125.9973,FOLHELHO,3_BRSA_889_SE
156.32,180.207,10.508,0.0952,0.0308,0.6945,7.1792,119.2838,2.3312,0.0111,2.5922,0.3294,3.4311,126.1415,FOLHELHO,3_BRSA_889_SE
156.33,189.9072,10.7224,0.0955,0.0316,0.674,7.1474,119.4685,2.3307,0.0115,2.5885,0.3312,3.4296,126.2857,FOLHELHO,3_BRSA_889_SE
156.34,190.0334,10.6759,0.098,0.0301,0.6873,7.2382,119.6531,2.3302,0.0119,2.5848,0.3331,3.4282,126.4299,FOLHELHO,3_BRSA_889_SE
156.35,182.4966,10.5032,0.0948,0.0271,0.7107,7.4214,119.8377,2.3297,0.0122,2.5811,0.3349,3.4268,126.574,FOLHELHO,3_BRSA_889_SE
156.36,183.1248,10.5987,0.0923,0.0262,0.7198,7.4707,120.0223,2.3292,0.0126,2.5775,0.3368,3.4254,126.7182,FOLHELHO,3_BRSA_889_SE
156.37,182.2772,10.7134,0.0896,0.026,0.7062,7.4862,120.207,2.3287,0.013,2.5738,0.3387,3.424,126.8624,FOLHELHO,3_BRSA_889_SE
156.38,177.5111,10.6548,0.0866,0.0266,0.6935,7.4506,120.3916,2.3283,0.0134,2.5701,0.3405,3.4226,127.0066,FOLHELHO,3_BRSA_889_SE
156.39,171.2738,10.5328,0.087,0.0276,0.6866,7.3856,120.5762,2.3278,0.0137,2.5664,0.3424,3.4212,127.1507,FOLHELHO,3_BRSA_889_SE
156.4,173.1156,10.5676,0.0856,0.0284,0.6756,7.33,120.7609,2.3273,0.0141,2.5628,0.3442,3.4198,127.2949,FOLHELHO,3_BRSA_889_SE
156.41,168.169,10.3529,0.0898,0.0288,0.6665,7.3088,120.968,2.3276,0.0146,2.5713,0.3431,3.4196,127.4346,FOLHELHO,3_BRSA_889_SE
156.42,163.21,10.1586,0.0868,0.0286,0.6738,7.3224,121.1752,2.3278,0.0151,2.5798,0.342,3.4195,127.5743,FOLHELHO,3_BRSA_889_SE
156.43,163.6288,10.0292,0.093,0.0294,0.6532,7.2712,121.3824,2.3281,0.0157,2.5884,0.3408,3.4194,127.7141,FOLHELHO,3_BRSA_889_SE
156.44,170.3444,10.1164,0.095,0.03,0.6163,7.2211,121.5896,2.3284,0.0162,2.5969,0.3397,3.4193,127.8538,FOLHELHO,3_BRSA_889_SE
156.45,177.936,10.2636,0.1004,0.0298,0.6063,7.2423,121.7968,2.3286,0.0167,2.6054,0.3385,3.4192,127.9935,FOLHELHO,3_BRSA_889_SE
156.46,174.7637,10.1963,0.1055,0.0295,0.6163,7.264,122.004,2.3289,0.0172,2.6139,0.3374,3.4191,128.1332,FOLHELHO,3_BRSA_889_SE
156.47,175.1198,10.2052,0.1062,0.0296,0.6417,7.2803,122.2112,2.3292,0.0178,2.6225,0.3362,3.419,128.2729,FOLHELHO,3_BRSA_889_SE
156.48,160.8175,9.7186,0.1131,0.0303,0.6432,7.2439,122.4183,2.3295,0.0183,2.631,0.3351,3.4188,128.4126,FOLHELHO,3_BRSA_889_SE
156.49,151.5718,9.3344,0.1184,0.031,0.642,7.2109,122.6255,2.3297,0.0188,2.6395,0.3339,3.4187,128.5523,FOLHELHO,3_BRSA_889_SE
156.5,137.7264,8.9674,0.1239,0.0308,0.6685,7.2085,122.8327,2.33,0.0193,2.648,0.3328,3.4186,128.692,FOLHELHO,3_BRSA_889_SE
156.51,143.8969,9.287,0.1142,0.0301,0.6737,7.2247,122.7885,2.3308,0.0195,2.6578,0.3322,3.4205,128.7246,FOLHELHO,3_BRSA_889_SE
156.52,153.8004,9.6804,0.1057,0.0288,0.6684,7.3009,122.7442,2.3315,0.0197,2.6675,0.3316,3.4223,128.7571,FOLHELHO,3_BRSA_889_SE
156.53,165.8905,10.0321,0.0997,0.0275,0.6579,7.3852,122.6999,2.3323,0.0198,2.6773,0.3309,3.4242,128.7896,FOLHELHO,3_BRSA_889_SE
156.54,169.6325,10.1439,0.099,0.0276,0.6427,7.3866,122.6557,2.333,0.02,2.687,0.3303,3.4261,128.8221,FOLHELHO,3_BRSA_889_SE
156.55,184.9886,10.6222,0.093,0.0284,0.6202,7.3366,122.6114,2.3338,0.0202,2.6968,0.3297,3.4279,128.8546,FOLHELHO,3_BRSA_889_SE
156.56,198.3152,11.0073,0.0929,0.0286,0.6069,7.3234,122.5671,2.3345,0.0204,2.7065,0.3291,3.4298,128.8871,FOLHELHO,3_BRSA_889_SE
156.57,207.6282,11.2709,0.0898,0.0291,0.6062,7.3092,122.5228,2.3353,0.0205,2.7163,0.3284,3.4317,128.9196,FOLHELHO,3_BRSA_889_SE
156.58,195.4534,10.8696,0.0981,0.0297,0.6278,7.2966,122.4785,2.336,0.0207,2.726,0.3278,3.4335,128.9521,FOLHELHO,3_BRSA_889_SE
156.59,186.6313,10.5268,0.0971,0.0289,0.6708,7.3433,122.4343,2.3368,0.0209,2.7358,0.3272,3.4354,128.9847,FOLHELHO,3_BRSA_889_SE
156.6,178.7021,10.2222,0.0986,0.0278,0.7084,7.389,122.39,2.3375,0.021,2.7455,0.3266,3.4372,129.0172,FOLHELHO,3_BRSA_889_SE
156.61,174.4489,10.2829,0.0862,0.029,0.7236,7.3075,122.2154,2.3384,0.0211,2.757,0.326,3.44,129.0047,FOLHELHO,3_BRSA_889_SE
156.62,184.4184,10.6951,0.0784,0.0318,0.7221,7.1759,122.0408,2.3393,0.0211,2.7685,0.3253,3.4427,128.9923,FOLHELHO,3_BRSA_889_SE
156.63,199.7756,11.1938,0.0751,0.0308,0.7093,7.2356,121.8662,2.3402,0.0211,2.7799,0.3247,3.4455,128.9799,FOLHELHO,3_BRSA_889_SE
156.64,200.4042,11.1276,0.0837,0.0276,0.6994,7.4246,121.6916,2.3411,0.0212,2.7914,0.3241,3.4482,128.9674,FOLHELHO,3_BRSA_889_SE
156.65,185.5861,10.7437,0.0862,0.0276,0.6842,7.4084,121.517,2.342,0.0212,2.8029,0.3235,3.451,128.955,FOLHELHO,3_BRSA_889_SE
156.66,187.3137,10.938,0.0818,0.0272,0.6787,7.4174,121.3424,2.3429,0.0212,2.8144,0.3228,3.4537,128.9425,FOLHELHO,3_BRSA_889_SE
156.67,208.3663,11.5881,0.0789,0.0276,0.6686,7.3994,121.1678,2.3438,0.0213,2.8258,0.3222,3.4565,128.9301,FOLHELHO,3_BRSA_889_SE
156.68,226.1191,12.1138,0.0756,0.0272,0.6622,7.4286,120.9932,2.3447,0.0213,2.8373,0.3216,3.4592,128.9177,FOLHELHO,3_BRSA_889_SE
156.69,231.5894,12.136,0.0776,0.0256,0.6415,7.5276,120.8186,2.3456,0.0214,2.8488,0.321,3.462,128.9052,FOLHELHO,3_BRSA_889_SE
156.7,242.7324,12.3425,0.0798,0.0254,0.6335,7.548,120.644,2.3465,0.0214,2.8603,0.3203,3.4647,128.8928,FOLHELHO,3_BRSA_889_SE
156.71,235.7304,12.1514,0.0831,0.0255,0.6781,7.5404,120.6297,2.3487,0.0214,2.8817,0.3198,3.4733,128.5869,FOLHELHO,3_BRSA_889_SE
156.72,213.4085,11.6463,0.0853,0.0262,0.7,7.4887,120.6155,2.3509,0.0214,2.9032,0.3193,3.4818,128.2811,FOLHELHO,3_BRSA_889_SE
156.73,206.7365,11.5449,0.0801,0.0271,0.6667,7.4189,120.6013,2.3532,0.0215,2.9247,0.3188,3.4903,127.9752,FOLHELHO,3_BRSA_889_SE
156.74,219.5326,12.0249,0.0717,0.0274,0.6358,7.4201,120.5871,2.3554,0.0215,2.9462,0.3182,3.4989,127.6693,FOLHELHO,3_BRSA_889_SE
156.75,219.4863,12.0427,0.0682,0.0279,0.6642,7.4229,120.5729,2.3576,0.0215,2.9677,0.3177,3.5074,127.3634,FOLHELHO,3_BRSA_889_SE
156.76,208.8096,11.6815,0.0734,0.0285,0.6758,7.39,120.5587,2.3598,0.0215,2.9891,0.3172,3.5159,127.0575,FOLHELHO,3_BRSA_889_SE
156.77,213.0828,11.6614,0.0802,0.0282,0.6676,7.3877,120.5445,2.362,0.0216,3.0106,0.3166,3.5245,126.7516,FOLHELHO,3_BRSA_889_SE
156.78,218.8532,11.7603,0.0823,0.0267,0.6404,7.4758,120.5303,2.3642,0.0216,3.0321,0.3161,3.533,126.4457,FOLHELHO,3_BRSA_889_SE
156.79,205.4542,11.4843,0.077,0.0271,0.6514,7.4167,120.5161,2.3664,0.0216,3.0536,0.3156,3.5415,126.1398,FOLHELHO,3_BRSA_889_SE
156.8,187.1069,10.926,0.078,0.027,0.6718,7.4026,120.5019,2.3686,0.0216,3.0751,0.3151,3.55,125.8339,FOLHELHO,3_BRSA_889_SE
156.81,185.6629,10.6048,0.0895,0.0269,0.6959,7.4148,120.5228,2.3695,0.0216,3.0802,0.3136,3.5535,125.6448,FOLHELHO,3_BRSA_889_SE
156.82,167.771,9.7779,0.1077,0.027,0.7308,7.4203,120.5437,2.3704,0.0216,3.0853,0.3122,3.5569,125.4557,FOLHELHO,3_BRSA_889_SE
156.83,169.7016,9.9592,0.1054,0.0271,0.7296,7.4278,120.5646,2.3713,0.0216,3.0904,0.3107,3.5603,125.2667,FOLHELHO,3_BRSA_889_SE
156.84,179.363,10.5653,0.0905,0.027,0.6869,7.437,120.5855,2.3722,0.0215,3.0955,0.3093,3.5638,125.0776,FOLHELHO,3_BRSA_889_SE
156.85,208.1692,11.532,0.0749,0.0276,0.6092,7.4018,120.6063,2.373,0.0215,3.1006,0.3078,3.5672,124.8885,FOLHELHO,3_BRSA_889_SE
156.86,189.2997,10.9317,0.0786,0.027,0.6422,7.4137,120.6272,2.3739,0.0215,3.1057,0.3064,3.5706,124.6995,FOLHELHO,3_BRSA_889_SE
156.87,176.0427,10.5187,0.084,0.0276,0.6742,7.38,120.6481,2.3748,0.0215,3.1108,0.3049,3.574,124.5104,FOLHELHO,3_BRSA_889_SE
156.88,165.2624,10.1503,0.0885,0.0275,0.707,7.384,120.669,2.3757,0.0214,3.1158,0.3034,3.5775,124.3213,FOLHELHO,3_BRSA_889_SE
156.89,159.6596,9.9591,0.09,0.0274,0.7306,7.3995,120.6899,2.3766,0.0214,3.1209,0.302,3.5809,124.1323,FOLHELHO,3_BRSA_889_SE
156.9,155.6064,9.8954,0.0894,0.0272,0.7388,7.4034,120.7108,2.3775,0.0214,3.126,0.3005,3.5843,123.9432,FOLHELHO,3_BRSA_889_SE
156.91,188.8718,10.838,0.0836,0.0294,0.7097,7.2785,120.6682,2.3781,0.0215,3.1231,0.3,3.5865,123.9577,FOLHELHO,3_BRSA_889_SE
156.92,219.7224,11.6287,0.0781,0.0285,0.6725,7.3458,120.6256,2.3788,0.0215,3.1202,0.2994,3.5887,123.9723,FOLHELHO,3_BRSA_889_SE
156.93,211.7864,11.3572,0.0812,0.0262,0.7046,7.4918,120.583,2.3794,0.0216,3.1173,0.2989,3.5909,123.9868,FOLHELHO,3_BRSA_889_SE
156.94,176.0518,10.4666,0.0873,0.0261,0.7554,7.488,120.5404,2.38,0.0217,3.1143,0.2983,3.5931,124.0014,FOLHELHO,3_BRSA_889_SE
156.95,152.6798,9.8556,0.0922,0.0265,0.791,7.4598,120.4978,2.3807,0.0218,3.1114,0.2977,3.5953,124.016,FOLHELHO,3_BRSA_889_SE
156.96,155.4517,9.9782,0.0913,0.0286,0.8047,7.349,120.4551,2.3813,0.0218,3.1085,0.2972,3.5975,124.0305,FOLHELHO,3_BRSA_889_SE
156.97,178.6234,10.65,0.0889,0.0284,0.8061,7.3837,120.4125,2.3819,0.0219,3.1055,0.2966,3.5997,124.0451,FOLHELHO,3_BRSA_889_SE
156.98,193.6639,11.0449,0.0867,0.0266,0.7942,7.4821,120.3699,2.3826,0.022,3.1026,0.2961,3.6019,124.0597,FOLHELHO,3_BRSA_889_SE
156.99,200.4984,11.2403,0.0834,0.0239,0.7753,7.6362,120.3273,2.3832,0.0221,3.0997,0.2955,3.6041,124.0742,FOLHELHO,3_BRSA_889_SE
157.0,194.8564,11.0771,0.0844,0.0241,0.7681,7.6286,120.2847,2.3839,0.0221,3.0968,0.2949,3.6063,124.0888,FOLHELHO,3_BRSA_889_SE
157.01,186.4988,10.7628,0.0885,0.0249,0.7782,7.5734,119.9807,2.3827,0.0224,3.0665,0.2952,3.6046,124.1251,FOLHELHO,3_BRSA_889_SE
157.02,175.2529,10.359,0.0913,0.0253,0.805,7.5308,119.6766,2.3815,0.0227,3.0362,0.2955,3.6029,124.1614,FOLHELHO,3_BRSA_889_SE
157.03,168.2983,10.1738,0.092,0.0254,0.8154,7.5206,119.3725,2.3803,0.023,3.0059,0.2958,3.6012,124.1977,FOLHELHO,3_BRSA_889_SE
157.04,182.6913,10.6406,0.0846,0.0262,0.791,7.4894,119.0684,2.3791,0.0233,2.9756,0.296,3.5995,124.234,FOLHELHO,3_BRSA_889_SE
157.05,196.2262,10.9254,0.0861,0.0278,0.7409,7.3856,118.7643,2.3779,0.0236,2.9454,0.2963,3.5977,124.2703,FOLHELHO,3_BRSA_889_SE
157.06,205.185,11.1245,0.0895,0.0287,0.7158,7.3361,118.4602,2.3767,0.0238,2.9151,0.2966,3.596,124.3066,FOLHELHO,3_BRSA_889_SE
157.07,200.0023,10.8694,0.0981,0.0268,0.7335,7.4685,118.1561,2.3755,0.0241,2.8848,0.2969,3.5943,124.3429,FOLHELHO,3_BRSA_889_SE
157.08,200.7916,10.8452,0.098,0.0254,0.7576,7.5465,117.852,2.3743,0.0244,2.8545,0.2971,3.5926,124.3792,FOLHELHO,3_BRSA_889_SE
157.09,218.9623,11.1898,0.102,0.0265,0.749,7.4804,117.5479,2.3731,0.0247,2.8242,0.2974,3.5909,124.4155,FOLHELHO,3_BRSA_889_SE
157.1,233.4054,11.5827,0.0985,0.0258,0.723,7.5174,117.2438,2.3719,0.025,2.7939,0.2977,3.5892,124.4518,FOLHELHO,3_BRSA_889_SE
157.11,249.5515,12.0986,0.0886,0.025,0.7162,7.5634,117.1728,2.3701,0.0251,2.7742,0.2988,3.5853,124.4385,FOLHELHO,3_BRSA_889_SE
157.12,294.6019,13.3029,0.0725,0.0238,0.6896,7.6494,117.1018,2.3683,0.0253,2.7545,0.2998,3.5815,124.4251,FOLHELHO,3_BRSA_889_SE
157.13,312.9099,13.7667,0.0683,0.0238,0.6611,7.6548,117.0307,2.3664,0.0254,2.7348,0.3009,3.5776,124.4118,FOLHELHO,3_BRSA_889_SE
157.14,321.359,13.8009,0.0714,0.0245,0.6265,7.6046,116.9597,2.3646,0.0256,2.7151,0.302,3.5738,124.3985,FOLHELHO,3_BRSA_889_SE
157.15,305.4299,13.3641,0.073,0.0254,0.6175,7.5642,116.8887,2.3628,0.0257,2.6954,0.3031,3.5699,124.3852,FOLHELHO,3_BRSA_889_SE
157.16,316.6567,13.7211,0.0652,0.0258,0.6318,7.593,116.8177,2.361,0.0259,2.6757,0.3042,3.5661,124.3719,FOLHELHO,3_BRSA_889_SE
157.17,333.5571,14.0996,0.066,0.0265,0.6582,7.5486,116.7467,2.3592,0.0261,2.656,0.3052,3.5622,124.3586,FOLHELHO,3_BRSA_889_SE
157.18,339.278,14.3054,0.0703,0.0269,0.671,7.5453,116.6757,2.3574,0.0262,2.6362,0.3063,3.5584,124.3453,FOLHELHO,3_BRSA_889_SE
157.19,335.5587,14.3472,0.0678,0.0281,0.6274,7.4774,116.6047,2.3556,0.0264,2.6165,0.3074,3.5545,124.332,FOLHELHO,3_BRSA_889_SE
157.2,313.887,14.1016,0.0648,0.0292,0.5815,7.4212,116.5337,2.3538,0.0265,2.5968,0.3085,3.5507,124.3187,FOLHELHO,3_BRSA_889_SE
157.21,306.0364,13.8868,0.0622,0.0289,0.5551,7.4208,116.775,2.3516,0.0266,2.5797,0.3114,3.547,124.4745,FOLHELHO,3_BRSA_889_SE
157.22,299.2359,13.777,0.0623,0.0272,0.5709,7.4784,117.0165,2.3493,0.0267,2.5626,0.3143,3.5434,124.6304,FOLHELHO,3_BRSA_889_SE
157.23,279.1508,13.2924,0.0663,0.0265,0.5597,7.4834,117.2579,2.347,0.0268,2.5455,0.3172,3.5398,124.7862,FOLHELHO,3_BRSA_889_SE
157.24,243.6583,12.3627,0.0782,0.0256,0.5925,7.5215,117.4994,2.3448,0.0269,2.5284,0.3201,3.5362,124.9421,FOLHELHO,3_BRSA_889_SE
