TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO
680.2,573.1261,17.9105,0.0618,0.031,0.8474,7.4376,131.3737,2.7171,0.0059
680.21,575.1184,17.8122,0.0662,0.0326,0.8564,7.3451,132.6253,2.7172,0.0057
680.22,572.6782,17.7476,0.068,0.0344,0.8637,7.2717,133.8768,2.7174,0.0056
680.23,589.297,17.9123,0.0693,0.0344,0.8602,7.323,135.1284,2.7175,0.0054
680.24,615.5326,18.3974,0.0693,0.0349,0.8528,7.3014,136.3799,2.7177,0.0053
680.25,625.6126,18.736,0.0703,0.0354,0.8456,7.2915,137.6315,2.7178,0.0051
680.26,616.381,18.7112,0.068,0.034,0.8458,7.3258,138.8831,2.7179,0.0049
680.27,625.7243,18.8595,0.0665,0.0327,0.8427,7.36,140.1346,2.7181,0.0048
680.28,622.2467,18.8776,0.0652,0.033,0.8422,7.3102,141.3862,2.7182,0.0046
680.29,618.6752,18.7574,0.0631,0.0314,0.8408,7.3846,142.6377,2.7184,0.0045
680.3,599.239,18.3188,0.0684,0.0296,0.843,7.4132,143.8893,2.7185,0.0043
680.31,589.1935,18.2496,0.0702,0.0287,0.8376,7.4466,143.6106,2.7186,0.0044
680.32,557.8979,17.8394,0.0707,0.0283,0.8339,7.4175,143.3319,2.7187,0.0044
680.33,542.8858,17.6309,0.0717,0.0284,0.8288,7.4318,143.0533,2.7188,0.0045
680.34,526.9808,17.355,0.0754,0.0298,0.8269,7.3212,142.7746,2.7189,0.0045
680.35,501.3348,17.0036,0.0729,0.0296,0.8409,7.3478,142.4959,2.719,0.0046
680.36,507.4114,16.79,0.0728,0.0304,0.8582,7.3188,142.2172,2.719,0.0047
680.37,518.6718,16.7792,0.0756,0.033,0.872,7.2529,141.9385,2.7191,0.0047
680.38,522.0398,16.852,0.0776,0.0352,0.8778,7.1166,141.6599,2.7192,0.0048
680.39,517.5664,16.7707,0.0797,0.0352,0.8832,7.1336,141.3812,2.7193,0.0048
680.4,518.9589,16.6926,0.0836,0.0365,0.8872,7.0124,141.1025,2.7194,0.0049
680.41,532.09,16.7698,0.0876,0.0356,0.8853,7.0398,140.8053,2.7194,0.005
680.42,522.4536,16.8068,0.0856,0.0342,0.8842,7.1177,140.5082,2.7194,0.0051
680.43,514.5752,16.6634,0.086,0.0325,0.8852,7.22,140.211,2.7195,0.0052
680.44,525.2933,16.4733,0.0862,0.0318,0.8856,7.2596,139.9139,2.7195,0.0053
680.45,527.1256,16.2444,0.0876,0.031,0.8868,7.3354,139.6167,2.7195,0.0054
680.46,518.5932,16.093,0.087,0.0311,0.8874,7.3149,139.3195,2.7195,0.0055
680.47,518.7199,16.2211,0.0849,0.0301,0.887,7.3868,139.0224,2.7195,0.0056
680.48,512.4308,16.1283,0.0799,0.0298,0.8892,7.4087,138.7252,2.7196,0.0057
680.49,499.2531,16.0014,0.0784,0.03,0.8912,7.3888,138.4281,2.7196,0.0058
680.5,476.9064,15.9868,0.0786,0.0303,0.8911,7.3544,138.1309,2.7196,0.0059
680.51,462.381,15.963,0.0782,0.0297,0.8897,7.402,137.1031,2.7196,0.0063
680.52,469.0736,16.0717,0.0772,0.0302,0.8834,7.3227,136.0753,2.7197,0.0066
680.53,462.6236,16.0374,0.0764,0.0304,0.8757,7.294,135.0474,2.7197,0.007
680.54,475.6569,16.3632,0.0769,0.0295,0.86,7.3578,134.0196,2.7198,0.0074
680.55,501.1878,16.916,0.0743,0.0292,0.8484,7.3391,132.9918,2.7198,0.0077
680.56,530.1114,17.4682,0.0685,0.029,0.8487,7.3591,131.964,2.7198,0.0081
680.57,538.9612,17.6756,0.0647,0.0294,0.8534,7.388,130.9362,2.7199,0.0085
680.58,578.5386,18.4687,0.0612,0.0294,0.8409,7.4222,129.9083,2.7199,0.0089
680.59,618.9328,19.1887,0.0576,0.0302,0.8284,7.3928,128.8805,2.72,0.0092
680.6,642.9598,19.5404,0.055,0.0308,0.8141,7.4816,127.8527,2.72,0.0096
680.61,672.3504,19.8301,0.0535,0.0322,0.7978,7.4054,127.3458,2.72,0.0098
680.62,683.63,20.09,0.0526,0.0317,0.7864,7.4284,126.8389,2.72,0.01
680.63,679.2741,20.0648,0.053,0.031,0.7875,7.4444,126.332,2.72,0.0103
680.64,654.0092,19.5729,0.0544,0.0308,0.8022,7.4332,125.8251,2.72,0.0105
680.65,641.6811,19.4102,0.0561,0.0315,0.8092,7.3958,125.3182,2.72,0.0107
680.66,628.0121,19.4132,0.057,0.0311,0.8145,7.434,124.8112,2.7201,0.0109
680.67,626.6599,19.5681,0.0548,0.0318,0.8109,7.3384,124.3043,2.7201,0.0111
680.68,639.9666,19.6226,0.0546,0.0328,0.8041,7.3076,123.7974,2.7201,0.0114
680.69,639.7406,19.6921,0.0554,0.0338,0.7997,7.2626,123.2905,2.7201,0.0116
680.7,672.3992,20.0581,0.0568,0.033,0.7845,7.3034,122.7836,2.7201,0.0118
680.71,695.0174,20.1526,0.0552,0.0324,0.7762,7.3042,122.0779,2.7199,0.012
680.72,706.5448,20.0587,0.0567,0.0332,0.7824,7.3184,121.3722,2.7198,0.0122
680.73,703.3785,19.9235,0.0589,0.033,0.7897,7.273,120.6665,2.7196,0.0123
680.74,709.8607,19.9155,0.0618,0.0322,0.7925,7.2991,119.9608,2.7195,0.0125
680.75,718.6236,19.888,0.0642,0.033,0.7914,7.181,119.2552,2.7193,0.0127
680.76,670.7135,19.1626,0.0716,0.0322,0.805,7.1464,118.5495,2.7191,0.0129
680.77,621.6327,18.5395,0.0718,0.031,0.8185,7.2094,117.8438,2.719,0.0131
680.78,578.4769,18.0036,0.069,0.0302,0.825,7.2428,117.1381,2.7188,0.0132
680.79,542.5354,17.5117,0.0646,0.0293,0.832,7.2722,116.4324,2.7187,0.0134
680.8,503.1732,17.0786,0.0662,0.0282,0.8415,7.3517,115.7267,2.7185,0.0136
680.81,487.1142,16.9817,0.065,0.0286,0.8516,7.3568,114.569,2.7179,0.0139
680.82,486.7949,16.9068,0.0635,0.0305,0.8558,7.2554,113.4114,2.7174,0.0142
680.83,486.1258,16.7211,0.069,0.0312,0.8562,7.2188,112.2537,2.7168,0.0145
680.84,471.7684,16.3349,0.0758,0.0339,0.8652,7.0374,111.096,2.7162,0.0148
680.85,456.9493,16.0082,0.0789,0.0375,0.8756,6.8234,109.9383,2.7156,0.0151
680.86,412.526,15.209,0.0782,0.0364,0.8834,6.9478,108.7807,2.7151,0.0153
680.87,384.2727,14.7017,0.0788,0.0345,0.8836,7.0309,107.623,2.7145,0.0156
680.88,346.8006,14.0482,0.0805,0.033,0.8834,7.0816,106.4653,2.7139,0.0159
680.89,318.9671,13.4322,0.0848,0.0296,0.8814,7.2602,105.3077,2.7134,0.0162
680.9,307.936,13.1334,0.0882,0.0285,0.8712,7.3463,104.15,2.7128,0.0165
680.91,306.4678,13.0667,0.0932,0.0293,0.8627,7.2634,103.5367,2.7123,0.0166
680.92,328.8193,13.2766,0.0968,0.0286,0.858,7.3116,102.9234,2.7119,0.0167
680.93,330.1242,13.1494,0.102,0.0284,0.8591,7.3074,102.3101,2.7114,0.0169
680.94,334.2754,13.2686,0.1029,0.0284,0.8578,7.3194,101.6968,2.7109,0.017
680.95,341.9072,13.408,0.1001,0.0292,0.8526,7.2674,101.0835,2.7104,0.0171
680.96,340.4445,13.4038,0.0997,0.0296,0.8495,7.2638,100.4703,2.71,0.0172
680.97,328.0164,13.121,0.102,0.0311,0.851,7.1919,99.857,2.7095,0.0173
680.98,304.7474,12.7876,0.105,0.0322,0.855,7.1297,99.2437,2.709,0.0175
680.99,314.8122,13.0914,0.1034,0.032,0.8498,7.1429,98.6304,2.7086,0.0176
681.0,310.3622,13.084,0.1096,0.0316,0.8525,7.1496,98.0171,2.7081,0.0177
681.01,296.5002,12.8049,0.1138,0.0313,0.8612,7.1712,97.7334,2.7075,0.0177
681.02,295.7848,12.8931,0.1086,0.0306,0.8668,7.2226,97.4498,2.7068,0.0178
681.03,317.0489,13.3435,0.1021,0.0297,0.8636,7.2778,97.1661,2.7062,0.0178
681.04,332.2092,13.7968,0.0923,0.029,0.8607,7.3195,96.8824,2.7055,0.0179
681.05,338.106,13.9378,0.0884,0.0296,0.8617,7.2694,96.5988,2.7049,0.0179
681.06,352.6163,14.201,0.0835,0.029,0.8619,7.3046,96.3151,2.7042,0.018
681.07,373.5254,14.667,0.0804,0.0286,0.8561,7.3474,96.0314,2.7035,0.0181
681.08,384.0525,14.7182,0.0822,0.0293,0.8604,7.3306,95.7477,2.7029,0.0181
681.09,384.6544,14.5986,0.0871,0.0302,0.8679,7.2408,95.4641,2.7022,0.0182
681.1,371.6976,14.2818,0.0872,0.03,0.8839,7.2584,95.1804,2.7016,0.0182
681.11,365.9448,14.1434,0.0837,0.0315,0.8913,7.1626,95.5879,2.7008,0.0184
681.12,393.8346,14.3814,0.0796,0.0322,0.8892,7.1331,95.9955,2.7001,0.0185
681.13,431.035,14.8284,0.0768,0.0336,0.8866,7.0364,96.403,2.6993,0.0187
681.14,431.5489,14.9838,0.0733,0.0337,0.8965,7.0291,96.8105,2.6985,0.0189
681.15,442.0219,15.2128,0.0745,0.0344,0.8995,7.0449,97.218,2.6978,0.019
681.16,470.297,15.8292,0.0758,0.0332,0.8938,7.1567,97.6256,2.697,0.0192
681.17,488.7211,16.2944,0.0772,0.0336,0.889,7.1024,98.0331,2.6962,0.0194
681.18,489.2064,16.2398,0.0822,0.0326,0.8848,7.1894,98.4406,2.6954,0.0196
681.19,505.595,16.2957,0.0856,0.0308,0.876,7.32,98.8482,2.6947,0.0197
681.2,510.064,16.2544,0.0863,0.0302,0.8699,7.33,99.2557,2.6939,0.0199
681.21,521.0256,16.2248,0.086,0.03,0.87,7.354,99.871,2.6937,0.02
681.22,529.8986,16.3102,0.0871,0.03,0.8718,7.4495,100.4863,2.6936,0.0201
681.23,504.8534,16.0274,0.0878,0.0311,0.8826,7.3944,101.1016,2.6934,0.0202
681.24,468.2556,15.7906,0.0874,0.0312,0.895,7.3975,101.7169,2.6932,0.0203
681.25,457.9708,15.793,0.0889,0.0316,0.8976,7.3502,102.3322,2.6931,0.0204
681.26,470.6542,16.2083,0.088,0.0316,0.89,7.355,102.9474,2.6929,0.0204
681.27,491.9698,16.5952,0.088,0.0318,0.8788,7.2838,103.5627,2.6927,0.0205
681.28,519.5968,17.04,0.0873,0.0308,0.8722,7.3456,104.178,2.6925,0.0206
681.29,542.9004,17.3293,0.0858,0.0316,0.864,7.2526,104.7933,2.6924,0.0207
681.3,592.2346,18.0459,0.0799,0.0315,0.8452,7.2908,105.4086,2.6922,0.0208
681.31,609.6344,18.5809,0.0732,0.0327,0.84,7.1988,105.7582,2.6922,0.0208
681.32,627.9911,18.813,0.0668,0.0324,0.8394,7.2298,106.1078,2.6921,0.0208
681.33,624.9778,18.733,0.0615,0.0332,0.8402,7.1396,106.4574,2.6921,0.0209
681.34,629.0633,18.9952,0.0556,0.0332,0.8402,7.2012,106.807,2.6921,0.0209
681.35,652.5466,19.3968,0.0534,0.0336,0.843,7.1952,107.1566,2.692,0.0209
681.36,715.8737,19.7768,0.0558,0.0324,0.8346,7.2908,107.5062,2.692,0.0209
681.37,737.2675,19.9043,0.0574,0.033,0.8303,7.3109,107.8558,2.692,0.0209
681.38,729.9148,20.0574,0.0582,0.0352,0.8304,7.31,108.2054,2.692,0.021
681.39,744.9794,20.4102,0.0584,0.0348,0.8224,7.3804,108.555,2.6919,0.021
681.4,752.6263,20.4102,0.0627,0.0352,0.8134,7.3608,108.9046,2.6919,0.021
681.41,746.2056,20.4888,0.0635,0.0364,0.8072,7.3761,109.3391,2.6931,0.0211
681.42,735.8566,20.6912,0.0614,0.038,0.8029,7.3082,109.7736,2.6943,0.0212
681.43,741.1694,20.8182,0.0601,0.0387,0.7981,7.3349,110.2081,2.6956,0.0213
681.44,739.3326,20.8136,0.0592,0.0397,0.7981,7.2866,110.6426,2.6968,0.0214
681.45,732.2284,20.7584,0.059,0.0388,0.8013,7.362,111.0771,2.698,0.0215
681.46,699.5718,20.447,0.0572,0.0391,0.8068,7.2627,111.5116,2.6992,0.0215
681.47,652.373,20.0861,0.0529,0.0376,0.8098,7.2629,111.9461,2.7004,0.0216
681.48,637.2467,19.953,0.0499,0.0375,0.8071,7.1154,112.3806,2.7017,0.0217
681.49,683.3929,20.2288,0.0497,0.0364,0.7889,7.0618,112.8151,2.7029,0.0218
681.5,709.9511,20.4911,0.0523,0.036,0.7695,7.0236,113.2496,2.7041,0.0219
681.51,713.9735,20.7035,0.0478,0.0354,0.757,7.0837,113.2166,2.705,0.0219
681.52,722.8129,20.8554,0.0467,0.0358,0.7539,7.0846,113.1837,2.7059,0.0219
681.53,715.2533,20.5507,0.0491,0.035,0.7615,7.1802,113.1507,2.7068,0.0219
681.54,661.6564,19.8168,0.0516,0.0337,0.7816,7.2536,113.1177,2.7077,0.0219
681.55,587.3478,18.976,0.0495,0.034,0.8098,7.2373,113.0848,2.7086,0.0219
681.56,569.9994,18.6416,0.0482,0.0351,0.8204,7.2432,113.0518,2.7096,0.0219
681.57,543.1462,18.1288,0.0516,0.0339,0.8257,7.3152,113.0188,2.7105,0.0219
681.58,528.4879,17.7967,0.0561,0.0319,0.8308,7.3972,112.9858,2.7114,0.0219
681.59,545.5685,17.9618,0.0618,0.0312,0.832,7.3785,112.9529,2.7123,0.0219
681.6,587.651,18.5204,0.0652,0.0302,0.8175,7.413,112.9199,2.7132,0.0219
681.61,610.3242,18.8646,0.0663,0.0292,0.8099,7.4412,112.8924,2.714,0.0219
681.62,618.1265,18.8008,0.0696,0.0285,0.8116,7.4694,112.865,2.7149,0.0219
681.63,631.955,18.9956,0.0704,0.0298,0.8081,7.389,112.8375,2.7157,0.0219
681.64,626.9902,18.9513,0.0682,0.03,0.8122,7.3677,112.8101,2.7166,0.0219
681.65,612.5392,18.6649,0.069,0.0294,0.8236,7.381,112.7826,2.7174,0.0219
681.66,605.86,18.2908,0.0716,0.0306,0.8365,7.2866,112.7551,2.7182,0.022
681.67,616.3376,18.2348,0.0781,0.031,0.8393,7.262,112.7277,2.7191,0.022
681.68,623.5165,18.2725,0.0792,0.0318,0.8379,7.182,112.7002,2.7199,0.022
681.69,619.1592,18.1108,0.0782,0.0324,0.8468,7.1444,112.6728,2.7208,0.022
681.7,601.1225,17.8223,0.0738,0.0332,0.8576,7.111,112.6453,2.7216,0.022
681.71,561.4794,17.3771,0.0726,0.0322,0.8702,7.211,112.427,2.7223,0.0221
681.72,511.9388,16.7424,0.0704,0.0322,0.8815,7.1762,112.2088,2.7231,0.0223
681.73,456.3244,15.9022,0.0687,0.0313,0.8956,7.2595,111.9906,2.7238,0.0224
681.74,422.3002,15.3372,0.0712,0.0302,0.9034,7.3496,111.7723,2.7246,0.0226
681.75,389.7794,14.7378,0.0749,0.03,0.9096,7.3314,111.554,2.7253,0.0227
681.76,378.8822,14.487,0.0754,0.0291,0.9116,7.3482,111.3358,2.726,0.0228
681.77,373.1322,14.2611,0.0762,0.0279,0.9108,7.375,111.1176,2.7268,0.023
681.78,370.2664,14.1832,0.0763,0.0276,0.9066,7.3806,110.8993,2.7275,0.0231
681.79,360.0544,13.883,0.0792,0.0282,0.9025,7.3154,110.681,2.7283,0.0233
681.8,352.7967,13.7382,0.0835,0.0282,0.8962,7.2984,110.4628,2.729,0.0234
681.81,337.7794,13.5016,0.0914,0.0284,0.8883,7.2834,109.6098,2.7293,0.0239
681.82,323.1567,13.1649,0.1018,0.0286,0.8835,7.2997,108.7568,2.7297,0.0244
681.83,306.5158,12.9132,0.1084,0.0295,0.8816,7.2286,107.9037,2.73,0.0249
681.84,307.1503,12.9822,0.1115,0.0294,0.8805,7.2806,107.0507,2.7304,0.0254
681.85,296.1699,12.7661,0.1149,0.0306,0.8853,7.243,106.1977,2.7307,0.026
681.86,311.99,12.9812,0.1165,0.0306,0.879,7.2539,105.3447,2.731,0.0265
681.87,326.1937,13.3207,0.1128,0.0305,0.8708,7.2518,104.4917,2.7314,0.027
681.88,327.3812,13.3602,0.1086,0.0302,0.8764,7.2836,103.6386,2.7317,0.0275
681.89,341.7791,13.6037,0.1073,0.0303,0.882,7.2742,102.7856,2.7321,0.028
681.9,361.3428,13.9824,0.1038,0.0293,0.8873,7.3079,101.9326,2.7324,0.0285
681.91,394.6218,14.6194,0.0986,0.0292,0.8814,7.2914,101.5945,2.7317,0.0287
681.92,421.2469,15.0002,0.0953,0.0294,0.8746,7.2758,101.2564,2.731,0.0289
681.93,448.8374,15.3266,0.0956,0.0301,0.8626,7.2146,100.9183,2.7303,0.0291
681.94,464.6836,15.7746,0.0914,0.0302,0.8451,7.1624,100.5802,2.7296,0.0293
681.95,495.6245,16.2486,0.0895,0.0298,0.8234,7.2014,100.242,2.7288,0.0295
681.96,518.6037,16.6266,0.0881,0.0312,0.8021,7.1158,99.9039,2.7281,0.0296
681.97,505.5004,16.5073,0.0829,0.0307,0.8057,7.1866,99.5658,2.7274,0.0298
681.98,498.2417,16.5546,0.0816,0.031,0.8079,7.2053,99.2277,2.7267,0.03
681.99,552.0018,17.2604,0.0806,0.0294,0.7959,7.3138,98.8896,2.726,0.0302
682.0,572.024,17.543,0.0804,0.0294,0.7948,7.3434,98.5515,2.7253,0.0304
682.01,551.6188,17.4721,0.0746,0.0286,0.8027,7.429,98.3308,2.7244,0.0304
682.02,548.799,17.4194,0.0761,0.0294,0.8101,7.3797,98.11,2.7235,0.0305
682.03,539.7033,17.1903,0.081,0.0286,0.823,7.4296,97.8893,2.7226,0.0305
682.04,502.6683,16.6145,0.0825,0.0286,0.8412,7.4258,97.6685,2.7217,0.0306
682.05,465.5829,16.191,0.0809,0.0292,0.8556,7.3646,97.4478,2.7208,0.0306
682.06,463.2106,16.0626,0.0806,0.0292,0.8674,7.3948,97.227,2.7198,0.0307
682.07,461.1122,15.9418,0.0834,0.0298,0.8752,7.3496,97.0062,2.7189,0.0308
682.08,456.4484,15.839,0.0835,0.0292,0.8764,7.3848,96.7855,2.718,0.0308
682.09,460.7256,15.8928,0.0849,0.0296,0.8726,7.3476,96.5647,2.7171,0.0309
682.1,441.7834,15.502,0.0902,0.0292,0.8757,7.3933,96.344,2.7162,0.0309
682.11,436.698,15.302,0.0978,0.0306,0.8712,7.2647,96.1437,2.7143,0.0306
682.12,438.5966,15.2216,0.1025,0.0312,0.8648,7.2528,95.9435,2.7124,0.0302
682.13,444.0916,15.2401,0.1073,0.0326,0.8676,7.1533,95.7432,2.7105,0.0299
682.14,439.7134,15.1436,0.1127,0.0323,0.8804,7.2262,95.5429,2.7086,0.0296
682.15,455.0914,15.3061,0.1202,0.0342,0.884,7.1241,95.3427,2.7067,0.0293
682.16,443.2435,15.0018,0.1267,0.034,0.8938,7.179,95.1424,2.7047,0.0289
682.17,412.6199,14.3782,0.132,0.035,0.9066,7.1012,94.9421,2.7028,0.0286
682.18,409.9132,14.2001,0.1352,0.0348,0.9093,7.1198,94.7418,2.7009,0.0283
682.19,439.0562,14.5733,0.1317,0.0344,0.9042,7.1003,94.5416,2.699,0.0279
682.2,428.0914,14.3837,0.1248,0.0329,0.9046,7.1912,94.3413,2.6971,0.0276
682.21,425.814,14.4934,0.116,0.0319,0.9015,7.2508,94.4137,2.6965,0.0273
682.22,433.0398,14.8566,0.1102,0.0302,0.8924,7.358,94.4861,2.6959,0.027
682.23,424.6921,14.8771,0.1048,0.0294,0.8867,7.3887,94.5586,2.6953,0.0267
682.24,380.6967,14.3111,0.1036,0.0298,0.8906,7.3318,94.631,2.6947,0.0264
682.25,368.1766,14.283,0.1034,0.0294,0.8849,7.3504,94.7034,2.694,0.0262
682.26,387.9301,14.6524,0.1041,0.0293,0.8737,7.3256,94.7758,2.6934,0.0259
682.27,401.7495,14.8892,0.0999,0.0286,0.8673,7.3839,94.8482,2.6928,0.0256
682.28,428.1473,15.4456,0.0978,0.0299,0.8592,7.3486,94.9207,2.6922,0.0253
682.29,457.2102,15.9959,0.0957,0.0296,0.8472,7.3763,94.9931,2.6916,0.025
682.3,477.8666,16.4847,0.0906,0.0294,0.8387,7.3703,95.0655,2.691,0.0247
682.31,471.6764,16.4725,0.086,0.0284,0.8408,7.4434,95.095,2.6908,0.0245
682.32,468.591,16.4754,0.0834,0.0284,0.8436,7.41,95.1244,2.6907,0.0243
682.33,453.0441,16.2706,0.0786,0.0276,0.852,7.4212,95.1539,2.6905,0.0241
682.34,455.5681,16.4145,0.07,0.0273,0.8569,7.4332,95.1834,2.6903,0.0239
682.35,473.2547,16.6891,0.0652,0.0282,0.8615,7.3666,95.2129,2.6901,0.0237
682.36,483.3262,16.6829,0.0669,0.0294,0.8691,7.3025,95.2423,2.69,0.0236
682.37,506.3346,16.9276,0.0676,0.0316,0.8713,7.1954,95.2718,2.6898,0.0234
682.38,509.1722,16.6893,0.0702,0.0312,0.8778,7.2274,95.3013,2.6896,0.0232
682.39,479.746,16.01,0.0771,0.0316,0.8887,7.1842,95.3307,2.6895,0.023
682.4,463.2547,15.6617,0.0834,0.03,0.8929,7.3156,95.3602,2.6893,0.0228
682.41,448.7675,15.4984,0.0884,0.0297,0.8936,7.2978,95.6534,2.6893,0.0227
682.42,435.4153,15.3838,0.0875,0.0279,0.8912,7.4192,95.9465,2.6893,0.0226
682.43,409.8602,15.3084,0.0827,0.0292,0.889,7.3136,96.2397,2.6894,0.0225
682.44,428.0376,15.7434,0.0814,0.0294,0.873,7.3396,96.5328,2.6894,0.0224
682.45,442.1064,16.1088,0.0776,0.0304,0.8557,7.252,96.826,2.6894,0.0222
682.46,463.5226,16.3814,0.073,0.0292,0.843,7.3524,97.1192,2.6894,0.0221
682.47,457.8888,16.1455,0.0702,0.0296,0.8498,7.3125,97.4123,2.6894,0.022
682.48,453.6521,15.8892,0.0718,0.0282,0.8607,7.4224,97.7055,2.6895,0.0219
682.49,440.1423,15.5667,0.0797,0.0285,0.8704,7.3817,97.9986,2.6895,0.0218
682.5,436.6386,15.4426,0.085,0.0272,0.8721,7.4832,98.2918,2.6895,0.0217
682.51,419.5587,15.0987,0.0925,0.028,0.8752,7.3885,98.6049,2.6896,0.0218
682.52,386.6852,14.6204,0.0986,0.028,0.883,7.3979,98.9181,2.6898,0.0219
682.53,384.8958,14.6592,0.1021,0.0296,0.8793,7.2989,99.2312,2.6899,0.022
682.54,407.3389,14.911,0.1058,0.0288,0.865,7.3697,99.5444,2.6901,0.0221
682.55,421.2814,15.079,0.105,0.029,0.8566,7.3238,99.8575,2.6902,0.0222
682.56,409.6811,14.895,0.1029,0.029,0.8688,7.3558,100.1706,2.6903,0.0223
682.57,408.796,14.7718,0.1023,0.0296,0.8758,7.3352,100.4838,2.6905,0.0224
682.58,414.241,14.7188,0.1024,0.0282,0.8711,7.4548,100.7969,2.6906,0.0225
682.59,435.8024,14.9056,0.0973,0.0284,0.8628,7.3927,101.1101,2.6908,0.0226
682.6,438.7805,15.0728,0.0906,0.0284,0.8674,7.4547,101.4232,2.6909,0.0227
682.61,462.9982,15.5025,0.0891,0.0298,0.865,7.3914,101.8382,2.6909,0.0228
682.62,505.0166,16.2986,0.0834,0.0302,0.8442,7.3954,102.2532,2.6909,0.023
682.63,541.2739,17.0646,0.0777,0.0306,0.8324,7.358,102.6683,2.6909,0.0231
682.64,586.461,17.8758,0.0737,0.0312,0.8262,7.4076,103.0833,2.6909,0.0233
682.65,627.8513,18.5727,0.07,0.0332,0.8186,7.2654,103.4983,2.6909,0.0234
682.66,652.2766,18.8413,0.0691,0.0338,0.8098,7.2319,103.9133,2.6908,0.0235
682.67,659.8148,18.8262,0.067,0.034,0.8113,7.2097,104.3283,2.6908,0.0237
682.68,653.2026,18.6964,0.0696,0.0342,0.8192,7.2062,104.7434,2.6908,0.0238
682.69,642.3127,18.5671,0.0704,0.0349,0.8234,7.1792,105.1584,2.6908,0.024
682.7,586.1567,17.799,0.0738,0.0346,0.8342,7.2158,105.5734,2.6908,0.0241
682.71,562.5406,17.3835,0.0782,0.0334,0.8366,7.3268,106.4109,2.6912,0.0246
682.72,550.5454,17.1567,0.0787,0.0332,0.834,7.3222,107.2485,2.6915,0.0251
682.73,548.7407,17.1108,0.0788,0.034,0.8214,7.312,108.086,2.6919,0.0256
682.74,533.169,16.72,0.0788,0.0346,0.8105,7.2812,108.9236,2.6923,0.0261
682.75,542.7099,16.7245,0.0786,0.0343,0.7938,7.2861,109.7611,2.6926,0.0266
682.76,555.3372,17.005,0.0747,0.0349,0.7756,7.2568,110.5986,2.693,0.0272
682.77,540.2874,16.8274,0.0752,0.0351,0.7684,7.2502,111.4362,2.6934,0.0277
682.78,507.3394,16.4984,0.0738,0.0353,0.7614,7.2053,112.2737,2.6938,0.0282
682.79,499.1034,16.5228,0.0721,0.0356,0.7652,7.1632,113.1113,2.6941,0.0287
682.8,465.3696,16.1823,0.0756,0.0358,0.7848,7.1353,113.9488,2.6945,0.0292
682.81,445.0907,16.0505,0.0744,0.0362,0.797,7.097,114.197,2.6948,0.0294
682.82,435.7268,16.0096,0.0698,0.0366,0.7978,7.0775,114.4452,2.6951,0.0296
682.83,457.0528,16.4789,0.0653,0.0373,0.7876,7.1427,114.6934,2.6954,0.0299
682.84,474.7716,16.8169,0.0615,0.0368,0.792,7.2098,114.9416,2.6957,0.0301
682.85,473.5667,16.9454,0.057,0.0352,0.7991,7.2988,115.1899,2.696,0.0303
682.86,483.616,17.1546,0.0528,0.0334,0.8092,7.308,115.4381,2.6963,0.0305
682.87,477.5539,16.9769,0.0538,0.0323,0.8273,7.3899,115.6863,2.6966,0.0307
682.88,468.4262,16.7405,0.056,0.0314,0.8458,7.3333,115.9345,2.6969,0.031
682.89,463.0571,16.6295,0.0582,0.03,0.8518,7.4098,116.1827,2.6972,0.0312
682.9,469.3529,16.622,0.06,0.0306,0.8532,7.3811,116.4309,2.6975,0.0314
682.91,490.6274,16.9308,0.0579,0.031,0.8444,7.3992,116.5632,2.6978,0.0314
682.92,525.465,17.5628,0.0568,0.0336,0.8282,7.2627,116.6956,2.698,0.0315
682.93,562.2522,18.1951,0.0544,0.0342,0.8158,7.2518,116.8279,2.6983,0.0315
682.94,597.0107,18.6366,0.0534,0.0354,0.817,7.1156,116.9603,2.6986,0.0316
682.95,619.4009,18.7732,0.0541,0.0348,0.8275,7.0906,117.0927,2.6989,0.0317
682.96,624.4627,18.699,0.0578,0.0356,0.8381,6.9802,117.225,2.6991,0.0317
682.97,602.8708,18.0654,0.0628,0.034,0.8571,7.092,117.3574,2.6994,0.0318
682.98,571.3888,17.3554,0.0693,0.0325,0.8748,7.1638,117.4897,2.6997,0.0318
682.99,554.4018,17.0934,0.069,0.0321,0.877,7.234,117.6221,2.6999,0.0319
683.0,538.9523,17.0057,0.0674,0.0298,0.8753,7.3772,117.7544,2.7002,0.0319
683.01,506.9011,16.7042,0.0657,0.0272,0.8792,7.535,117.63,2.7003,0.0314
683.02,499.294,16.7805,0.062,0.0262,0.8699,7.5406,117.5057,2.7003,0.0309
683.03,487.717,16.7416,0.0642,0.0262,0.8575,7.5176,117.3813,2.7004,0.0305
683.04,473.6292,16.4772,0.069,0.0262,0.8576,7.5048,117.257,2.7004,0.03
683.05,434.6396,15.8269,0.0746,0.0256,0.8709,7.52,117.1326,2.7005,0.0295
683.06,415.4728,15.4806,0.0763,0.0266,0.8773,7.4624,117.0082,2.7006,0.029
683.07,401.8659,15.3474,0.075,0.0272,0.8808,7.4199,116.8839,2.7006,0.0285
683.08,383.9374,15.1288,0.0758,0.0282,0.885,7.3666,116.7595,2.7007,0.0281
683.09,363.8598,14.9415,0.0718,0.0286,0.8859,7.335,116.6352,2.7007,0.0276
683.1,340.0345,14.4781,0.0736,0.0296,0.8867,7.2558,116.5108,2.7008,0.0271
